['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
100.0 , 4118.97435897 , 4120.0 , 4120.51282051 , 4121.53846154 , 4118.46153846 , 4121.53846154 , 4114.87179487 , 4098.46153846 , 4126.15384615 , 4130.76923077 , 4072.82051282 , 3373.84615385 , 4102.05128205 , 4124.1025641 , 2044.0 , 2034.0 , 100.534 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4117.94871795 , 4119.48717949 , 4120.51282051 , 4118.97435897 , 4118.97435897 , 4121.02564103 , 4115.38461538 , 4098.97435897 , 4124.61538462 , 4127.69230769 , 4073.33333333 , 3374.87179487 , 4097.94871795 , 4123.07692308 , 2044.0 , 2034.0 , 100.55 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4116.92307692 , 4118.46153846 , 4122.05128205 , 4120.0 , 4117.43589744 , 4117.94871795 , 4112.82051282 , 4095.38461538 , 4121.53846154 , 4128.20512821 , 4073.33333333 , 3375.38461538 , 4098.46153846 , 4125.64102564 , 2046.0 , 2035.0 , 100.55 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4120.0 , 4117.94871795 , 4121.02564103 , 4121.02564103 , 4115.8974359 , 4120.51282051 , 4110.76923077 , 4095.38461538 , 4121.02564103 , 4132.30769231 , 4073.33333333 , 3375.8974359 , 4098.46153846 , 4124.61538462 , 2046.0 , 2037.0 , 100.566 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4118.46153846 , 4117.94871795 , 4117.94871795 , 4120.51282051 , 4116.92307692 , 4121.53846154 , 4114.35897436 , 4098.46153846 , 4125.12820513 , 4127.69230769 , 4073.84615385 , 3372.30769231 , 4102.05128205 , 4127.17948718 , 2046.0 , 2037.0 , 100.566 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4117.43589744 , 4118.97435897 , 4118.46153846 , 4122.05128205 , 4116.92307692 , 4117.43589744 , 4120.51282051 , 4100.0 , 4125.64102564 , 4123.58974359 , 4072.82051282 , 3369.23076923 , 4093.84615385 , 4124.1025641 , 2045.0 , 2037.0 , 100.581 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4118.97435897 , 4116.92307692 , 4119.48717949 , 4120.0 , 4116.92307692 , 4115.38461538 , 4117.43589744 , 4098.97435897 , 4121.53846154 , 4130.25641026 , 4070.76923077 , 3371.79487179 , 4097.43589744 , 4125.12820513 , 2045.0 , 2038.0 , 100.581 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4120.51282051 , 4117.94871795 , 4120.0 , 4119.48717949 , 4118.46153846 , 4118.46153846 , 4115.38461538 , 4099.48717949 , 4123.07692308 , 4133.84615385 , 4071.28205128 , 3374.35897436 , 4096.41025641 , 4124.1025641 , 2046.0 , 2037.0 , 100.603 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4117.43589744 , 4120.51282051 , 4116.41025641 , 4122.05128205 , 4118.46153846 , 4118.97435897 , 4115.8974359 , 4104.1025641 , 4124.1025641 , 4128.20512821 , 4071.28205128 , 3371.28205128 , 4101.02564103 , 4128.20512821 , 2046.0 , 2035.0 , 100.611 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4119.48717949 , 4121.02564103 , 4118.97435897 , 4123.07692308 , 4118.46153846 , 4119.48717949 , 4114.35897436 , 4096.92307692 , 4122.05128205 , 4124.61538462 , 4067.69230769 , 3372.30769231 , 4089.74358974 , 4127.17948718 , 2043.0 , 2035.0 , 100.619 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4118.46153846 , 4118.97435897 , 4118.46153846 , 4117.94871795 , 4118.97435897 , 4120.0 , 4113.33333333 , 4094.35897436 , 4121.02564103 , 4121.53846154 , 4070.25641026 , 3374.35897436 , 4098.46153846 , 4129.74358974 , 2044.0 , 2035.0 , 100.622 , 0.0 , 0.0 , 0.0 , 0.0 , 

