['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
96.0 , 4131.79487179 , 4128.71794872 , 4131.28205128 , 4129.74358974 , 4129.74358974 , 4130.25641026 , 4125.64102564 , 4129.74358974 , 4125.64102564 , 4135.8974359 , 4123.58974359 , 4058.46153846 , 4126.15384615 , 4127.69230769 , 2043.0 , 2034.0 , 228.032 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4130.76923077 , 4128.71794872 , 4130.25641026 , 4129.74358974 , 4128.20512821 , 4125.64102564 , 4126.15384615 , 4126.15384615 , 4125.12820513 , 4135.8974359 , 4123.58974359 , 4057.43589744 , 4126.15384615 , 4127.69230769 , 2043.0 , 2034.0 , 228.04 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4129.23076923 , 4127.17948718 , 4130.25641026 , 4128.71794872 , 4129.23076923 , 4126.66666667 , 4125.64102564 , 4126.66666667 , 4126.66666667 , 4135.8974359 , 4123.58974359 , 4055.8974359 , 4127.17948718 , 4128.71794872 , 2041.0 , 2036.0 , 228.048 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4127.69230769 , 4126.15384615 , 4132.30769231 , 4127.69230769 , 4129.23076923 , 4128.71794872 , 4125.64102564 , 4125.64102564 , 4126.15384615 , 4135.8974359 , 4122.56410256 , 4056.92307692 , 4127.69230769 , 4128.20512821 , 2041.0 , 2037.0 , 228.056 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4129.74358974 , 4127.17948718 , 4131.79487179 , 4128.71794872 , 4129.23076923 , 4127.69230769 , 4129.74358974 , 4123.07692308 , 4125.12820513 , 4135.8974359 , 4122.56410256 , 4057.94871795 , 4125.64102564 , 4126.66666667 , 2042.0 , 2038.0 , 228.064 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4128.71794872 , 4129.23076923 , 4127.17948718 , 4130.25641026 , 4128.20512821 , 4126.15384615 , 4129.74358974 , 4126.15384615 , 4125.64102564 , 4135.8974359 , 4125.12820513 , 4055.8974359 , 4128.71794872 , 4126.66666667 , 2041.0 , 2039.0 , 228.072 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4128.71794872 , 4129.74358974 , 4129.23076923 , 4130.25641026 , 4127.69230769 , 4127.17948718 , 4130.76923077 , 4130.25641026 , 4125.12820513 , 4135.8974359 , 4126.15384615 , 4056.41025641 , 4128.20512821 , 4127.17948718 , 2042.0 , 2037.0 , 228.078 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4131.28205128 , 4128.20512821 , 4131.28205128 , 4127.69230769 , 4126.66666667 , 4127.17948718 , 4129.74358974 , 4127.17948718 , 4127.17948718 , 4135.8974359 , 4121.53846154 , 4057.43589744 , 4126.66666667 , 4126.15384615 , 2041.0 , 2037.0 , 228.078 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4130.76923077 , 4127.17948718 , 4130.25641026 , 4128.20512821 , 4127.17948718 , 4127.17948718 , 4127.17948718 , 4125.12820513 , 4127.69230769 , 4135.8974359 , 4121.53846154 , 4055.8974359 , 4128.71794872 , 4127.17948718 , 2042.0 , 2035.0 , 228.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4129.74358974 , 4127.69230769 , 4130.25641026 , 4130.76923077 , 4129.23076923 , 4128.20512821 , 4126.15384615 , 4127.17948718 , 4127.69230769 , 4135.8974359 , 4125.64102564 , 4055.38461538 , 4128.20512821 , 4128.71794872 , 2042.0 , 2034.0 , 228.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4130.25641026 , 4128.20512821 , 4130.76923077 , 4130.25641026 , 4129.74358974 , 4126.66666667 , 4127.17948718 , 4125.64102564 , 4128.20512821 , 4135.8974359 , 4124.1025641 , 4056.41025641 , 4124.61538462 , 4129.23076923 , 2042.0 , 2033.0 , 228.109 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4130.76923077 , 4128.20512821 , 4129.23076923 , 4127.17948718 , 4128.20512821 , 4126.15384615 , 4127.69230769 , 4122.56410256 , 4126.15384615 , 4135.8974359 , 4122.05128205 , 4056.92307692 , 4126.66666667 , 4129.23076923 , 2044.0 , 2033.0 , 228.109 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4129.23076923 , 4128.71794872 , 4129.74358974 , 4128.20512821 , 4126.66666667 , 4127.17948718 , 4127.69230769 , 4131.28205128 , 4125.12820513 , 4135.8974359 , 4123.58974359 , 4057.94871795 , 4130.25641026 , 4129.23076923 , 2043.0 , 2031.0 , 228.124 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4128.71794872 , 4127.17948718 , 4129.74358974 , 4130.25641026 , 4127.17948718 , 4127.17948718 , 4129.74358974 , 4139.48717949 , 4128.71794872 , 4135.8974359 , 4123.07692308 , 4057.94871795 , 4127.17948718 , 4128.20512821 , 2043.0 , 2032.0 , 228.124 , 0.0 , 0.0 , 0.0 , 0.0 , 

