['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
126.0 , 4127.17948718 , 4121.53846154 , 4126.66666667 , 4125.64102564 , 4127.69230769 , 4125.12820513 , 4121.02564103 , 4123.58974359 , 4121.02564103 , 4134.35897436 , 4122.05128205 , 4055.38461538 , 4138.97435897 , 4120.0 , 2045.0 , 2035.0 , 171.327 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4127.17948718 , 4122.05128205 , 4126.66666667 , 4127.17948718 , 4128.20512821 , 4129.74358974 , 4117.94871795 , 4124.1025641 , 4123.07692308 , 4134.35897436 , 4121.53846154 , 4054.87179487 , 4137.43589744 , 4118.46153846 , 2046.0 , 2034.0 , 171.334 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4123.58974359 , 4125.64102564 , 4130.76923077 , 4129.23076923 , 4127.69230769 , 4130.76923077 , 4116.41025641 , 4129.23076923 , 4123.07692308 , 4134.35897436 , 4122.05128205 , 4057.94871795 , 4137.94871795 , 4118.97435897 , 2046.0 , 2034.0 , 171.341 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4125.12820513 , 4127.17948718 , 4130.25641026 , 4128.71794872 , 4127.17948718 , 4126.66666667 , 4120.0 , 4127.17948718 , 4120.0 , 4134.35897436 , 4121.53846154 , 4057.94871795 , 4139.48717949 , 4123.58974359 , 2046.0 , 2034.0 , 171.343 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4124.1025641 , 4122.56410256 , 4126.66666667 , 4127.17948718 , 4127.69230769 , 4124.1025641 , 4122.05128205 , 4123.07692308 , 4123.07692308 , 4134.35897436 , 4121.53846154 , 4055.38461538 , 4139.48717949 , 4122.56410256 , 2045.0 , 2034.0 , 171.343 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4123.58974359 , 4124.1025641 , 4129.23076923 , 4127.69230769 , 4126.66666667 , 4127.17948718 , 4117.94871795 , 4126.15384615 , 4127.17948718 , 4134.35897436 , 4122.05128205 , 4056.92307692 , 4137.94871795 , 4117.94871795 , 2046.0 , 2033.0 , 171.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4125.12820513 , 4127.69230769 , 4128.71794872 , 4125.64102564 , 4122.56410256 , 4129.23076923 , 4116.41025641 , 4126.15384615 , 4124.61538462 , 4134.35897436 , 4121.53846154 , 4056.41025641 , 4141.02564103 , 4119.48717949 , 2045.0 , 2034.0 , 171.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4127.17948718 , 4126.66666667 , 4127.69230769 , 4125.12820513 , 4123.58974359 , 4127.69230769 , 4119.48717949 , 4122.05128205 , 4121.53846154 , 4134.35897436 , 4120.51282051 , 4055.38461538 , 4137.43589744 , 4126.15384615 , 2046.0 , 2035.0 , 171.375 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4126.66666667 , 4127.17948718 , 4127.17948718 , 4128.20512821 , 4127.17948718 , 4125.64102564 , 4118.46153846 , 4123.07692308 , 4124.61538462 , 4134.35897436 , 4118.97435897 , 4055.8974359 , 4133.84615385 , 4126.15384615 , 2046.0 , 2034.0 , 171.39 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4126.15384615 , 4130.25641026 , 4125.12820513 , 4127.69230769 , 4126.15384615 , 4127.69230769 , 4115.8974359 , 4124.1025641 , 4125.12820513 , 4134.35897436 , 4119.48717949 , 4054.87179487 , 4133.84615385 , 4120.51282051 , 2046.0 , 2033.0 , 171.398 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4125.64102564 , 4126.15384615 , 4122.56410256 , 4125.64102564 , 4125.12820513 , 4128.20512821 , 4116.41025641 , 4121.02564103 , 4123.58974359 , 4134.35897436 , 4121.53846154 , 4055.38461538 , 4133.33333333 , 4121.02564103 , 2045.0 , 2033.0 , 171.405 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4124.1025641 , 4123.07692308 , 4125.64102564 , 4129.23076923 , 4126.15384615 , 4126.66666667 , 4115.38461538 , 4122.05128205 , 4125.12820513 , 4134.35897436 , 4121.02564103 , 4057.43589744 , 4133.84615385 , 4125.64102564 , 2045.0 , 2032.0 , 171.413 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4122.56410256 , 4126.66666667 , 4126.15384615 , 4127.69230769 , 4127.17948718 , 4126.66666667 , 4116.92307692 , 4124.1025641 , 4125.12820513 , 4134.35897436 , 4118.46153846 , 4056.41025641 , 4136.41025641 , 4123.58974359 , 2044.0 , 2031.0 , 171.421 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4123.58974359 , 4127.69230769 , 4124.61538462 , 4125.12820513 , 4127.17948718 , 4128.20512821 , 4121.53846154 , 4125.12820513 , 4122.05128205 , 4134.35897436 , 4120.0 , 4056.92307692 , 4138.97435897 , 4117.43589744 , 2044.0 , 2029.0 , 171.422 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4125.64102564 , 4126.15384615 , 4126.66666667 , 4127.69230769 , 4127.17948718 , 4128.71794872 , 4121.02564103 , 4126.66666667 , 4122.56410256 , 4134.35897436 , 4122.05128205 , 4058.97435897 , 4138.97435897 , 4117.94871795 , 2045.0 , 2030.0 , 171.437 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4124.61538462 , 4124.1025641 , 4127.69230769 , 4126.66666667 , 4128.20512821 , 4127.17948718 , 4117.43589744 , 4126.66666667 , 4122.56410256 , 4134.35897436 , 4121.02564103 , 4055.8974359 , 4142.05128205 , 4121.53846154 , 2044.0 , 2031.0 , 171.437 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4124.61538462 , 4124.1025641 , 4129.74358974 , 4124.61538462 , 4126.66666667 , 4126.15384615 , 4118.46153846 , 4128.20512821 , 4122.05128205 , 4134.35897436 , 4120.51282051 , 4051.79487179 , 4140.0 , 4121.02564103 , 2044.0 , 2029.0 , 171.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4124.1025641 , 4126.15384615 , 4129.74358974 , 4127.17948718 , 4123.58974359 , 4125.64102564 , 4121.53846154 , 4125.64102564 , 4125.12820513 , 4134.35897436 , 4121.53846154 , 4053.84615385 , 4139.48717949 , 4118.97435897 , 2042.0 , 2047.0 , 171.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4125.12820513 , 4126.66666667 , 4129.23076923 , 4129.23076923 , 4123.58974359 , 4125.64102564 , 4123.07692308 , 4123.07692308 , 4127.17948718 , 4134.35897436 , 4121.02564103 , 4058.97435897 , 4135.38461538 , 4121.02564103 , 2042.0 , 2035.0 , 171.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4126.66666667 , 4124.1025641 , 4127.17948718 , 4127.69230769 , 4125.12820513 , 4126.66666667 , 4122.05128205 , 4128.20512821 , 4124.61538462 , 4134.35897436 , 4120.0 , 4058.46153846 , 4134.87179487 , 4122.05128205 , 2043.0 , 2035.0 , 171.468 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4126.15384615 , 4124.1025641 , 4128.20512821 , 4128.20512821 , 4124.61538462 , 4128.20512821 , 4120.0 , 4132.30769231 , 4123.07692308 , 4134.35897436 , 4121.53846154 , 4054.87179487 , 4135.38461538 , 4118.97435897 , 2042.0 , 2034.0 , 171.484 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4125.12820513 , 4125.64102564 , 4128.20512821 , 4129.23076923 , 4125.12820513 , 4127.17948718 , 4118.46153846 , 4127.69230769 , 4124.1025641 , 4134.35897436 , 4123.07692308 , 4055.38461538 , 4134.35897436 , 4117.43589744 , 2042.0 , 2036.0 , 171.484 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4127.69230769 , 4126.66666667 , 4128.71794872 , 4129.23076923 , 4127.69230769 , 4126.66666667 , 4118.46153846 , 4123.07692308 , 4124.61538462 , 4134.35897436 , 4122.05128205 , 4056.41025641 , 4132.30769231 , 4122.05128205 , 2041.0 , 2035.0 , 171.5 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4124.1025641 , 4125.64102564 , 4127.69230769 , 4129.23076923 , 4126.66666667 , 4127.17948718 , 4121.53846154 , 4123.07692308 , 4123.58974359 , 4134.35897436 , 4120.51282051 , 4054.35897436 , 4135.38461538 , 4125.64102564 , 2042.0 , 2033.0 , 171.5 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4123.58974359 , 4125.12820513 , 4126.66666667 , 4127.17948718 , 4126.15384615 , 4127.17948718 , 4124.61538462 , 4122.05128205 , 4121.53846154 , 4134.35897436 , 4121.53846154 , 4054.35897436 , 4132.30769231 , 4123.07692308 , 2042.0 , 2035.0 , 171.516 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4128.71794872 , 4125.64102564 , 4127.69230769 , 4125.12820513 , 4127.17948718 , 4127.69230769 , 4120.51282051 , 4121.02564103 , 4122.56410256 , 4134.35897436 , 4121.53846154 , 4056.41025641 , 4128.71794872 , 4121.53846154 , 2044.0 , 2035.0 , 171.522 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4128.71794872 , 4127.69230769 , 4127.69230769 , 4125.12820513 , 4127.17948718 , 4127.69230769 , 4118.46153846 , 4122.56410256 , 4124.1025641 , 4134.35897436 , 4121.02564103 , 4056.41025641 , 4134.35897436 , 4127.17948718 , 2043.0 , 2035.0 , 171.522 , 0.0 , 0.0 , 0.0 , 0.0 , 

