['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
82.0 , 4134.35897436 , 4129.23076923 , 4134.35897436 , 4135.8974359 , 4134.87179487 , 4133.84615385 , 4125.64102564 , 4126.15384615 , 4137.43589744 , 4140.0 , 4187.69230769 , 4910.25641026 , 4133.33333333 , 4139.48717949 , 2042.0 , 2037.0 , 318.713 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4136.41025641 , 4132.30769231 , 4132.82051282 , 4134.35897436 , 4135.38461538 , 4136.92307692 , 4125.12820513 , 4133.84615385 , 4136.92307692 , 4140.51282051 , 4186.15384615 , 4910.76923077 , 4133.33333333 , 4137.94871795 , 2042.0 , 2034.0 , 318.726 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4133.84615385 , 4132.82051282 , 4132.82051282 , 4133.84615385 , 4135.38461538 , 4135.8974359 , 4129.74358974 , 4139.48717949 , 4136.92307692 , 4137.94871795 , 4189.23076923 , 4909.74358974 , 4131.79487179 , 4137.43589744 , 2041.0 , 2034.0 , 318.73 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4131.79487179 , 4129.74358974 , 4133.33333333 , 4136.41025641 , 4135.38461538 , 4131.79487179 , 4131.28205128 , 4136.92307692 , 4138.46153846 , 4137.43589744 , 4192.30769231 , 4909.23076923 , 4134.35897436 , 4138.97435897 , 2043.0 , 2034.0 , 318.737 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4131.28205128 , 4128.71794872 , 4133.84615385 , 4136.41025641 , 4135.38461538 , 4133.33333333 , 4129.74358974 , 4135.8974359 , 4139.48717949 , 4141.02564103 , 4190.76923077 , 4910.76923077 , 4135.8974359 , 4140.51282051 , 2043.0 , 2035.0 , 318.746 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4131.79487179 , 4129.23076923 , 4134.35897436 , 4133.84615385 , 4135.38461538 , 4136.41025641 , 4129.74358974 , 4137.94871795 , 4137.43589744 , 4142.05128205 , 4189.23076923 , 4910.76923077 , 4134.35897436 , 4140.51282051 , 2042.0 , 2035.0 , 318.757 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4131.28205128 , 4128.71794872 , 4133.84615385 , 4135.38461538 , 4135.38461538 , 4133.33333333 , 4128.71794872 , 4138.46153846 , 4137.43589744 , 4141.02564103 , 4192.30769231 , 4908.71794872 , 4135.38461538 , 4138.97435897 , 2044.0 , 2036.0 , 318.761 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4131.28205128 , 4129.23076923 , 4133.33333333 , 4134.87179487 , 4135.38461538 , 4133.33333333 , 4129.23076923 , 4136.41025641 , 4139.48717949 , 4142.05128205 , 4192.82051282 , 4908.20512821 , 4137.43589744 , 4140.51282051 , 2044.0 , 2036.0 , 318.768 , 0.0 , 0.0 , 0.0 , 0.0 , 

