['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
55.0 , 4122.56410256 , 4115.8974359 , 4123.07692308 , 4122.05128205 , 4118.97435897 , 4118.46153846 , 4112.82051282 , 4115.38461538 , 4115.38461538 , 4127.69230769 , 4182.56410256 , 4901.53846154 , 4123.07692308 , 4129.23076923 , 2046.0 , 2032.0 , 56.298 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4119.48717949 , 4118.97435897 , 4123.07692308 , 4121.53846154 , 4118.97435897 , 4118.46153846 , 4115.8974359 , 4115.8974359 , 4114.87179487 , 4126.15384615 , 4173.33333333 , 4900.51282051 , 4121.02564103 , 4129.74358974 , 2046.0 , 2033.0 , 56.307 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4118.46153846 , 4119.48717949 , 4123.07692308 , 4120.51282051 , 4116.92307692 , 4113.33333333 , 4113.33333333 , 4116.92307692 , 4119.48717949 , 4127.17948718 , 4173.84615385 , 4897.43589744 , 4125.64102564 , 4127.17948718 , 2044.0 , 2035.0 , 56.315 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4123.07692308 , 4116.92307692 , 4117.43589744 , 4121.53846154 , 4118.97435897 , 4112.30769231 , 4107.69230769 , 4112.82051282 , 4114.87179487 , 4127.17948718 , 4180.51282051 , 4895.38461538 , 4126.15384615 , 4128.71794872 , 2045.0 , 2036.0 , 56.323 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4121.02564103 , 4118.97435897 , 4112.30769231 , 4123.07692308 , 4118.46153846 , 4115.8974359 , 4112.82051282 , 4125.64102564 , 4121.53846154 , 4127.17948718 , 4181.53846154 , 4897.43589744 , 4126.15384615 , 4128.71794872 , 2045.0 , 2038.0 , 56.33 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4120.51282051 , 4119.48717949 , 4122.56410256 , 4120.0 , 4117.43589744 , 4114.87179487 , 4113.84615385 , 4123.58974359 , 4120.51282051 , 4126.15384615 , 4175.8974359 , 4902.05128205 , 4117.43589744 , 4127.17948718 , 2044.0 , 2037.0 , 56.338 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4119.48717949 , 4118.46153846 , 4121.02564103 , 4124.61538462 , 4117.94871795 , 4115.8974359 , 4115.8974359 , 4124.61538462 , 4122.56410256 , 4125.64102564 , 4178.97435897 , 4899.48717949 , 4126.15384615 , 4128.71794872 , 2044.0 , 2037.0 , 56.346 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4120.51282051 , 4111.28205128 , 4119.48717949 , 4119.48717949 , 4118.46153846 , 4111.28205128 , 4109.74358974 , 4116.92307692 , 4117.43589744 , 4124.61538462 , 4176.41025641 , 4898.46153846 , 4121.02564103 , 4130.76923077 , 2045.0 , 2036.0 , 56.353 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4118.46153846 , 4112.82051282 , 4117.94871795 , 4118.97435897 , 4117.94871795 , 4113.33333333 , 4115.38461538 , 4128.20512821 , 4125.64102564 , 4129.74358974 , 4179.48717949 , 4900.51282051 , 4122.56410256 , 4130.25641026 , 2045.0 , 2036.0 , 56.425 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4120.51282051 , 4113.33333333 , 4123.58974359 , 4119.48717949 , 4118.46153846 , 4111.79487179 , 4112.30769231 , 4120.0 , 4118.97435897 , 4129.74358974 , 4178.97435897 , 4903.58974359 , 4116.92307692 , 4128.71794872 , 2043.0 , 2034.0 , 56.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4119.48717949 , 4117.43589744 , 4121.02564103 , 4123.58974359 , 4118.97435897 , 4115.8974359 , 4115.38461538 , 4125.64102564 , 4123.07692308 , 4127.17948718 , 4177.94871795 , 4896.92307692 , 4122.56410256 , 4126.66666667 , 2041.0 , 2035.0 , 56.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4118.97435897 , 4114.35897436 , 4126.15384615 , 4115.8974359 , 4119.48717949 , 4113.33333333 , 4111.28205128 , 4121.02564103 , 4120.0 , 4126.66666667 , 4175.8974359 , 4898.97435897 , 4115.8974359 , 4126.15384615 , 2042.0 , 2035.0 , 56.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4118.97435897 , 4118.97435897 , 4122.05128205 , 4123.58974359 , 4120.0 , 4117.94871795 , 4115.8974359 , 4127.69230769 , 4123.07692308 , 4129.23076923 , 4181.02564103 , 4903.58974359 , 4122.56410256 , 4128.20512821 , 2042.0 , 2034.0 , 56.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4119.48717949 , 4117.43589744 , 4121.02564103 , 4123.58974359 , 4118.46153846 , 4117.94871795 , 4110.76923077 , 4117.94871795 , 4117.94871795 , 4127.17948718 , 4177.94871795 , 4904.61538462 , 4120.51282051 , 4129.23076923 , 2042.0 , 2033.0 , 56.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4121.02564103 , 4118.46153846 , 4118.97435897 , 4123.58974359 , 4118.46153846 , 4118.97435897 , 4112.30769231 , 4115.8974359 , 4121.02564103 , 4126.66666667 , 4178.46153846 , 4897.94871795 , 4123.07692308 , 4129.23076923 , 2041.0 , 2037.0 , 56.426 , 0.0 , 0.0 , 0.0 , 0.0 , 

