['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
80.0 , 4128.20512821 , 4131.79487179 , 4122.56410256 , 4128.71794872 , 4125.12820513 , 4125.64102564 , 4117.94871795 , 4161.02564103 , 4120.51282051 , 4131.28205128 , 4181.53846154 , 4905.12820513 , 4128.20512821 , 4133.84615385 , 2047.0 , 2035.0 , 111.391 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4126.15384615 , 4125.64102564 , 4123.07692308 , 4125.64102564 , 4120.51282051 , 4122.56410256 , 4113.84615385 , 4158.97435897 , 4114.87179487 , 4131.28205128 , 4181.53846154 , 4906.15384615 , 4130.25641026 , 4132.82051282 , 2045.0 , 2035.0 , 111.397 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4128.71794872 , 4121.53846154 , 4127.17948718 , 4130.25641026 , 4124.1025641 , 4117.43589744 , 4115.8974359 , 4161.02564103 , 4115.38461538 , 4133.33333333 , 4185.12820513 , 4907.69230769 , 4129.74358974 , 4132.82051282 , 2046.0 , 2035.0 , 111.406 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4125.12820513 , 4121.02564103 , 4125.64102564 , 4129.23076923 , 4125.64102564 , 4115.38461538 , 4116.41025641 , 4167.69230769 , 4124.1025641 , 4133.84615385 , 4186.66666667 , 4904.61538462 , 4130.76923077 , 4131.79487179 , 2046.0 , 2034.0 , 111.413 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4125.12820513 , 4122.05128205 , 4124.1025641 , 4126.15384615 , 4123.58974359 , 4117.94871795 , 4114.35897436 , 4168.20512821 , 4121.02564103 , 4132.82051282 , 4184.61538462 , 4902.56410256 , 4124.61538462 , 4134.35897436 , 2046.0 , 2033.0 , 111.423 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4123.58974359 , 4121.02564103 , 4122.56410256 , 4132.82051282 , 4121.53846154 , 4121.53846154 , 4115.38461538 , 4180.0 , 4132.82051282 , 4133.84615385 , 4185.12820513 , 4902.56410256 , 4132.30769231 , 4133.84615385 , 2046.0 , 2033.0 , 111.428 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4128.20512821 , 4120.0 , 4126.15384615 , 4127.17948718 , 4125.12820513 , 4118.46153846 , 4111.28205128 , 4176.92307692 , 4129.74358974 , 4133.84615385 , 4185.64102564 , 4905.12820513 , 4126.66666667 , 4132.30769231 , 2043.0 , 2033.0 , 111.438 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4127.17948718 , 4125.12820513 , 4120.51282051 , 4125.12820513 , 4126.15384615 , 4125.64102564 , 4124.1025641 , 4196.92307692 , 4136.41025641 , 4135.38461538 , 4190.25641026 , 4902.05128205 , 4132.82051282 , 4131.79487179 , 2043.0 , 2034.0 , 111.446 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4130.25641026 , 4120.0 , 4131.79487179 , 4120.0 , 4124.1025641 , 4122.56410256 , 4121.53846154 , 4187.69230769 , 4124.61538462 , 4131.28205128 , 4182.56410256 , 4907.17948718 , 4118.46153846 , 4135.38461538 , 2043.0 , 2035.0 , 111.455 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4124.61538462 , 4123.07692308 , 4131.79487179 , 4126.66666667 , 4121.53846154 , 4128.20512821 , 4128.20512821 , 4190.25641026 , 4135.38461538 , 4133.33333333 , 4183.07692308 , 4907.69230769 , 4122.05128205 , 4129.23076923 , 2043.0 , 2037.0 , 111.46 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4126.66666667 , 4119.48717949 , 4137.94871795 , 4118.46153846 , 4124.1025641 , 4122.56410256 , 4118.97435897 , 4172.30769231 , 4122.05128205 , 4134.87179487 , 4177.94871795 , 4912.82051282 , 4110.76923077 , 4130.25641026 , 2041.0 , 2036.0 , 111.469 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4125.64102564 , 4127.69230769 , 4130.25641026 , 4128.20512821 , 4126.66666667 , 4126.66666667 , 4125.12820513 , 4182.05128205 , 4128.20512821 , 4133.33333333 , 4182.05128205 , 4907.17948718 , 4129.23076923 , 4135.38461538 , 2041.0 , 2034.0 , 111.477 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4128.71794872 , 4123.58974359 , 4133.84615385 , 4126.66666667 , 4126.66666667 , 4118.97435897 , 4113.84615385 , 4160.51282051 , 4117.43589744 , 4128.20512821 , 4179.48717949 , 4909.23076923 , 4122.05128205 , 4138.46153846 , 2043.0 , 2034.0 , 111.487 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4127.69230769 , 4127.69230769 , 4123.58974359 , 4133.84615385 , 4125.12820513 , 4127.69230769 , 4124.61538462 , 4164.61538462 , 4128.20512821 , 4135.38461538 , 4185.64102564 , 4907.17948718 , 4129.74358974 , 4132.30769231 , 2042.0 , 2034.0 , 111.491 , 0.0 , 0.0 , 0.0 , 0.0 , 

