['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
8.0 , 4134.87179487 , 4129.23076923 , 4133.33333333 , 4136.41025641 , 4135.38461538 , 4134.87179487 , 4134.35897436 , 4131.79487179 , 4137.94871795 , 4142.05128205 , 4191.79487179 , 4908.71794872 , 4137.94871795 , 4138.46153846 , 2041.0 , 2031.0 , 416.745 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4133.84615385 , 4131.28205128 , 4134.87179487 , 4136.41025641 , 4134.35897436 , 4138.46153846 , 4134.35897436 , 4130.76923077 , 4137.94871795 , 4141.53846154 , 4191.28205128 , 4911.79487179 , 4136.41025641 , 4141.02564103 , 2040.0 , 2031.0 , 416.751 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4135.8974359 , 4131.79487179 , 4137.43589744 , 4136.92307692 , 4133.84615385 , 4133.84615385 , 4133.33333333 , 4133.33333333 , 4136.41025641 , 4141.02564103 , 4192.82051282 , 4910.25641026 , 4135.38461538 , 4140.0 , 2039.0 , 2032.0 , 416.758 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4133.84615385 , 4130.76923077 , 4134.35897436 , 4137.43589744 , 4135.38461538 , 4131.28205128 , 4131.79487179 , 4135.38461538 , 4136.92307692 , 4140.0 , 4193.33333333 , 4909.23076923 , 4136.92307692 , 4138.97435897 , 2040.0 , 2032.0 , 416.77 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4134.35897436 , 4131.79487179 , 4133.33333333 , 4137.43589744 , 4137.43589744 , 4133.84615385 , 4129.23076923 , 4132.30769231 , 4138.46153846 , 4138.46153846 , 4190.76923077 , 4911.79487179 , 4135.8974359 , 4141.02564103 , 2037.0 , 2034.0 , 416.779 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4136.92307692 , 4131.79487179 , 4136.41025641 , 4137.43589744 , 4136.92307692 , 4131.28205128 , 4128.20512821 , 4132.82051282 , 4137.94871795 , 4137.94871795 , 4189.23076923 , 4912.30769231 , 4132.82051282 , 4140.0 , 2038.0 , 2035.0 , 416.782 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4135.8974359 , 4130.76923077 , 4138.46153846 , 4136.92307692 , 4134.35897436 , 4132.30769231 , 4130.25641026 , 4132.82051282 , 4136.92307692 , 4136.92307692 , 4188.20512821 , 4913.33333333 , 4132.82051282 , 4137.94871795 , 2039.0 , 2038.0 , 416.79 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4135.8974359 , 4132.82051282 , 4136.92307692 , 4135.8974359 , 4133.84615385 , 4137.94871795 , 4132.82051282 , 4131.28205128 , 4137.43589744 , 4138.46153846 , 4188.71794872 , 4914.35897436 , 4136.41025641 , 4141.53846154 , 2040.0 , 2036.0 , 416.802 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4140.0 , 4133.33333333 , 4136.41025641 , 4135.38461538 , 4135.38461538 , 4129.74358974 , 4130.76923077 , 4130.76923077 , 4138.97435897 , 4140.0 , 4190.76923077 , 4912.82051282 , 4137.43589744 , 4144.1025641 , 2040.0 , 2036.0 , 416.81 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4139.48717949 , 4130.25641026 , 4135.38461538 , 4135.8974359 , 4135.8974359 , 4122.05128205 , 4126.66666667 , 4129.74358974 , 4138.46153846 , 4139.48717949 , 4189.23076923 , 4914.35897436 , 4136.92307692 , 4140.0 , 2041.0 , 2034.0 , 416.814 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4137.94871795 , 4131.28205128 , 4135.8974359 , 4135.8974359 , 4135.8974359 , 4131.79487179 , 4124.61538462 , 4128.71794872 , 4136.92307692 , 4140.0 , 4189.23076923 , 4915.38461538 , 4136.92307692 , 4138.97435897 , 2043.0 , 2033.0 , 416.821 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4137.94871795 , 4132.30769231 , 4134.35897436 , 4136.41025641 , 4135.8974359 , 4137.94871795 , 4125.64102564 , 4132.30769231 , 4137.43589744 , 4140.51282051 , 4193.84615385 , 4911.28205128 , 4136.92307692 , 4143.58974359 , 2044.0 , 2033.0 , 416.835 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4134.87179487 , 4128.71794872 , 4131.79487179 , 4137.43589744 , 4135.8974359 , 4132.30769231 , 4127.69230769 , 4134.87179487 , 4138.97435897 , 4138.46153846 , 4194.87179487 , 4910.25641026 , 4136.92307692 , 4144.61538462 , 2043.0 , 2034.0 , 416.841 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4132.82051282 , 4128.71794872 , 4133.33333333 , 4137.43589744 , 4135.8974359 , 4132.30769231 , 4129.23076923 , 4131.79487179 , 4138.97435897 , 4136.41025641 , 4192.30769231 , 4913.33333333 , 4136.92307692 , 4140.51282051 , 2044.0 , 2033.0 , 416.846 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4134.35897436 , 4133.33333333 , 4136.41025641 , 4136.92307692 , 4135.8974359 , 4134.87179487 , 4130.76923077 , 4130.25641026 , 4138.46153846 , 4137.94871795 , 4191.79487179 , 4912.30769231 , 4136.92307692 , 4138.46153846 , 2043.0 , 2037.0 , 416.853 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4132.30769231 , 4134.87179487 , 4133.84615385 , 4136.92307692 , 4135.8974359 , 4134.87179487 , 4129.74358974 , 4132.82051282 , 4138.46153846 , 4140.51282051 , 4193.84615385 , 4909.74358974 , 4136.92307692 , 4140.0 , 2043.0 , 2037.0 , 416.867 , 0.0 , 0.0 , 0.0 , 0.0 , 

