['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
93.0 , 4125.64102564 , 4127.69230769 , 4130.76923077 , 4130.25641026 , 4128.20512821 , 4136.92307692 , 4124.1025641 , 4140.0 , 4126.66666667 , 4135.8974359 , 4123.07692308 , 4067.17948718 , 4153.84615385 , 4126.15384615 , 2040.0 , 2027.0 , 257.495 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4125.64102564 , 4128.71794872 , 4130.25641026 , 4129.74358974 , 4128.20512821 , 4137.43589744 , 4124.1025641 , 4138.46153846 , 4130.25641026 , 4135.8974359 , 4126.15384615 , 4069.74358974 , 4154.35897436 , 4127.17948718 , 2040.0 , 2028.0 , 257.511 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4125.64102564 , 4128.20512821 , 4131.28205128 , 4127.69230769 , 4129.74358974 , 4138.46153846 , 4124.61538462 , 4135.38461538 , 4130.25641026 , 4135.8974359 , 4128.20512821 , 4069.23076923 , 4155.38461538 , 4124.61538462 , 2041.0 , 2028.0 , 257.511 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4127.69230769 , 4128.20512821 , 4131.28205128 , 4127.69230769 , 4130.25641026 , 4135.38461538 , 4127.17948718 , 4135.38461538 , 4125.64102564 , 4135.8974359 , 4126.66666667 , 4066.66666667 , 4155.8974359 , 4124.61538462 , 2042.0 , 2032.0 , 257.527 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4128.20512821 , 4128.20512821 , 4128.71794872 , 4129.23076923 , 4131.28205128 , 4133.84615385 , 4126.15384615 , 4134.35897436 , 4124.1025641 , 4135.8974359 , 4123.07692308 , 4067.69230769 , 4151.79487179 , 4128.20512821 , 2040.0 , 2034.0 , 257.527 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4126.66666667 , 4128.71794872 , 4129.23076923 , 4129.74358974 , 4131.79487179 , 4134.35897436 , 4125.12820513 , 4135.8974359 , 4127.69230769 , 4135.8974359 , 4122.05128205 , 4071.28205128 , 4152.30769231 , 4128.71794872 , 2040.0 , 2036.0 , 257.542 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4129.74358974 , 4129.23076923 , 4132.30769231 , 4130.76923077 , 4130.76923077 , 4133.33333333 , 4125.64102564 , 4136.41025641 , 4131.79487179 , 4135.8974359 , 4125.12820513 , 4070.76923077 , 4153.84615385 , 4127.17948718 , 2040.0 , 2037.0 , 257.542 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4132.30769231 , 4127.69230769 , 4133.33333333 , 4131.28205128 , 4130.76923077 , 4135.38461538 , 4123.07692308 , 4133.84615385 , 4130.76923077 , 4135.8974359 , 4126.66666667 , 4067.69230769 , 4153.84615385 , 4129.23076923 , 2041.0 , 2036.0 , 257.56 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4129.23076923 , 4127.17948718 , 4133.84615385 , 4129.23076923 , 4131.79487179 , 4139.48717949 , 4121.02564103 , 4132.82051282 , 4127.69230769 , 4135.8974359 , 4125.12820513 , 4067.69230769 , 4153.33333333 , 4130.76923077 , 2042.0 , 2034.0 , 257.563 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4124.61538462 , 4129.74358974 , 4131.79487179 , 4126.66666667 , 4131.28205128 , 4136.41025641 , 4123.07692308 , 4133.33333333 , 4129.23076923 , 4135.8974359 , 4123.07692308 , 4070.25641026 , 4156.92307692 , 4126.66666667 , 2042.0 , 2036.0 , 257.563 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4126.66666667 , 4131.28205128 , 4131.28205128 , 4129.74358974 , 4130.25641026 , 4134.35897436 , 4124.1025641 , 4133.84615385 , 4129.74358974 , 4135.8974359 , 4123.58974359 , 4069.74358974 , 4155.38461538 , 4127.69230769 , 2044.0 , 2033.0 , 257.578 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4129.23076923 , 4129.74358974 , 4131.28205128 , 4130.76923077 , 4129.23076923 , 4136.92307692 , 4123.58974359 , 4132.30769231 , 4128.20512821 , 4135.8974359 , 4126.66666667 , 4069.74358974 , 4153.33333333 , 4130.25641026 , 2046.0 , 2032.0 , 257.578 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4128.20512821 , 4128.71794872 , 4133.33333333 , 4128.71794872 , 4129.74358974 , 4135.38461538 , 4122.56410256 , 4136.92307692 , 4126.66666667 , 4135.8974359 , 4126.15384615 , 4071.28205128 , 4154.87179487 , 4128.20512821 , 2046.0 , 2033.0 , 257.594 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4126.66666667 , 4128.71794872 , 4131.79487179 , 4130.25641026 , 4128.71794872 , 4134.35897436 , 4121.02564103 , 4135.38461538 , 4125.64102564 , 4135.8974359 , 4122.05128205 , 4066.66666667 , 4155.8974359 , 4125.64102564 , 2046.0 , 2032.0 , 257.594 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4127.17948718 , 4128.71794872 , 4130.25641026 , 4131.28205128 , 4128.71794872 , 4136.41025641 , 4123.58974359 , 4127.17948718 , 4126.66666667 , 4135.8974359 , 4121.02564103 , 4064.61538462 , 4152.82051282 , 4127.69230769 , 2048.0 , 2032.0 , 257.615 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4125.64102564 , 4128.20512821 , 4128.71794872 , 4127.69230769 , 4129.23076923 , 4136.92307692 , 4125.64102564 , 4127.17948718 , 4126.66666667 , 4135.8974359 , 4124.61538462 , 4070.76923077 , 4153.84615385 , 4129.23076923 , 2047.0 , 2033.0 , 257.624 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4127.17948718 , 4128.71794872 , 4127.69230769 , 4126.66666667 , 4127.69230769 , 4138.97435897 , 4123.07692308 , 4130.25641026 , 4124.61538462 , 4135.8974359 , 4126.15384615 , 4073.33333333 , 4152.82051282 , 4128.71794872 , 2046.0 , 2034.0 , 257.631 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4129.74358974 , 4129.23076923 , 4127.69230769 , 4129.74358974 , 4127.17948718 , 4138.46153846 , 4120.0 , 4128.20512821 , 4126.15384615 , 4135.8974359 , 4123.07692308 , 4069.74358974 , 4152.82051282 , 4127.69230769 , 2045.0 , 2034.0 , 257.638 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4129.23076923 , 4127.69230769 , 4131.28205128 , 4130.76923077 , 4130.25641026 , 4135.38461538 , 4122.56410256 , 4127.17948718 , 4127.69230769 , 4135.8974359 , 4122.56410256 , 4067.69230769 , 4152.82051282 , 4127.17948718 , 2044.0 , 2033.0 , 257.646 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4125.64102564 , 4126.15384615 , 4132.30769231 , 4128.71794872 , 4130.76923077 , 4134.87179487 , 4125.64102564 , 4129.74358974 , 4127.17948718 , 4135.8974359 , 4125.12820513 , 4068.20512821 , 4151.79487179 , 4128.20512821 , 2043.0 , 2032.0 , 257.654 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4124.61538462 , 4127.69230769 , 4128.71794872 , 4128.71794872 , 4129.23076923 , 4135.8974359 , 4124.1025641 , 4127.69230769 , 4129.23076923 , 4135.8974359 , 4126.15384615 , 4069.74358974 , 4151.79487179 , 4128.20512821 , 2043.0 , 2033.0 , 257.659 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4127.69230769 , 4129.23076923 , 4129.23076923 , 4130.25641026 , 4131.28205128 , 4136.92307692 , 4121.02564103 , 4125.12820513 , 4131.79487179 , 4135.8974359 , 4125.12820513 , 4071.79487179 , 4152.82051282 , 4127.17948718 , 2042.0 , 2034.0 , 257.659 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4129.23076923 , 4128.20512821 , 4131.28205128 , 4131.79487179 , 4131.79487179 , 4134.35897436 , 4119.48717949 , 4127.17948718 , 4127.17948718 , 4135.8974359 , 4125.64102564 , 4070.25641026 , 4151.79487179 , 4127.17948718 , 2042.0 , 2033.0 , 257.675 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4127.69230769 , 4127.69230769 , 4129.23076923 , 4131.79487179 , 4129.23076923 , 4130.25641026 , 4122.05128205 , 4130.25641026 , 4128.71794872 , 4135.8974359 , 4124.61538462 , 4069.23076923 , 4150.25641026 , 4127.17948718 , 2043.0 , 2033.0 , 257.675 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4126.15384615 , 4129.23076923 , 4129.23076923 , 4129.74358974 , 4129.74358974 , 4132.82051282 , 4124.1025641 , 4127.17948718 , 4132.30769231 , 4135.8974359 , 4122.05128205 , 4069.74358974 , 4150.25641026 , 4128.71794872 , 2041.0 , 2033.0 , 257.69 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4127.69230769 , 4130.25641026 , 4133.33333333 , 4127.17948718 , 4130.25641026 , 4136.41025641 , 4120.51282051 , 4123.58974359 , 4128.71794872 , 4135.8974359 , 4124.61538462 , 4069.23076923 , 4148.71794872 , 4131.28205128 , 2043.0 , 2033.0 , 257.69 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4128.71794872 , 4129.74358974 , 4132.30769231 , 4129.23076923 , 4128.20512821 , 4136.41025641 , 4117.94871795 , 4129.74358974 , 4126.15384615 , 4135.8974359 , 4126.15384615 , 4068.20512821 , 4148.71794872 , 4129.74358974 , 2042.0 , 2034.0 , 257.706 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4127.69230769 , 4129.23076923 , 4127.69230769 , 4133.33333333 , 4127.17948718 , 4136.92307692 , 4122.56410256 , 4134.35897436 , 4128.71794872 , 4135.8974359 , 4123.07692308 , 4069.74358974 , 4150.25641026 , 4127.17948718 , 2042.0 , 2035.0 , 257.706 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4125.12820513 , 4128.20512821 , 4127.17948718 , 4131.79487179 , 4128.71794872 , 4139.48717949 , 4125.12820513 , 4131.79487179 , 4128.20512821 , 4135.8974359 , 4121.53846154 , 4070.76923077 , 4153.84615385 , 4126.15384615 , 2042.0 , 2033.0 , 257.722 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4127.69230769 , 4129.23076923 , 4130.76923077 , 4128.20512821 , 4130.25641026 , 4137.94871795 , 4122.56410256 , 4132.30769231 , 4127.69230769 , 4135.8974359 , 4123.58974359 , 4071.28205128 , 4152.30769231 , 4126.66666667 , 2043.0 , 2033.0 , 257.722 , 0.0 , 0.0 , 0.0 , 0.0 , 

