['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
22.0 , 4133.33333333 , 4125.12820513 , 4144.1025641 , 4201.53846154 , 4132.82051282 , 4131.79487179 , 4152.30769231 , 4129.74358974 , 4140.51282051 , 4135.8974359 , 4182.05128205 , 4111.28205128 , 4158.46153846 , 4134.35897436 , 2043.0 , 2019.0 , 33.943 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4130.25641026 , 4135.38461538 , 4164.1025641 , 4203.07692308 , 4132.82051282 , 4133.33333333 , 4155.38461538 , 4128.71794872 , 4151.79487179 , 4136.41025641 , 4185.64102564 , 4115.38461538 , 4171.28205128 , 4139.48717949 , 2042.0 , 2023.0 , 33.952 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4129.74358974 , 4130.76923077 , 4160.0 , 4200.0 , 4130.76923077 , 4131.79487179 , 4155.8974359 , 4128.71794872 , 4152.30769231 , 4135.38461538 , 4186.66666667 , 4110.25641026 , 4168.71794872 , 4140.0 , 2043.0 , 2027.0 , 33.958 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4132.82051282 , 4118.97435897 , 4142.56410256 , 4196.41025641 , 4130.25641026 , 4128.71794872 , 4151.28205128 , 4127.17948718 , 4147.69230769 , 4134.87179487 , 4182.56410256 , 4105.64102564 , 4154.35897436 , 4132.82051282 , 2046.0 , 2035.0 , 33.969 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4129.23076923 , 4117.43589744 , 4146.15384615 , 4196.41025641 , 4130.76923077 , 4128.71794872 , 4149.74358974 , 4124.61538462 , 4140.51282051 , 4136.41025641 , 4181.53846154 , 4100.51282051 , 4153.33333333 , 4132.30769231 , 2046.0 , 2035.0 , 33.973 , 0.0 , 0.0 , 0.0 , 0.0 , 

