['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
3.0 , 4144.1025641 , 4177.94871795 , 4158.46153846 , 4183.07692308 , 4129.23076923 , 4129.74358974 , 4151.79487179 , 4134.87179487 , 4134.35897436 , 4135.8974359 , 4112.30769231 , 4138.46153846 , 4213.33333333 , 4142.56410256 , 2042.0 , 2029.0 , 314.133 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4142.05128205 , 4174.35897436 , 4157.43589744 , 4178.97435897 , 4133.84615385 , 4133.84615385 , 4150.76923077 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4112.82051282 , 4141.53846154 , 4204.61538462 , 4136.41025641 , 2041.0 , 2030.0 , 314.14 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4160.51282051 , 4192.30769231 , 4162.56410256 , 4187.17948718 , 4134.87179487 , 4136.92307692 , 4155.8974359 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4122.05128205 , 4147.17948718 , 4226.66666667 , 4161.53846154 , 2041.0 , 2030.0 , 314.15 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4153.33333333 , 4193.84615385 , 4157.43589744 , 4185.64102564 , 4134.87179487 , 4132.82051282 , 4154.87179487 , 4135.8974359 , 4134.35897436 , 4135.8974359 , 4117.43589744 , 4142.56410256 , 4222.05128205 , 4156.92307692 , 2042.0 , 2031.0 , 314.157 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4162.05128205 , 4205.12820513 , 4161.02564103 , 4195.8974359 , 4136.41025641 , 4132.30769231 , 4159.48717949 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4126.15384615 , 4147.69230769 , 4228.71794872 , 4160.51282051 , 2041.0 , 2034.0 , 314.166 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4201.53846154 , 4236.41025641 , 4172.30769231 , 4212.30769231 , 4135.8974359 , 4133.84615385 , 4166.15384615 , 4137.94871795 , 4134.35897436 , 4135.8974359 , 4144.61538462 , 4155.8974359 , 4269.74358974 , 4196.41025641 , 2042.0 , 2036.0 , 314.172 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4197.43589744 , 4232.82051282 , 4166.15384615 , 4206.15384615 , 4135.38461538 , 4134.87179487 , 4163.58974359 , 4136.92307692 , 4134.35897436 , 4135.8974359 , 4141.02564103 , 4150.76923077 , 4268.71794872 , 4197.43589744 , 2044.0 , 2038.0 , 314.181 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4172.82051282 , 4216.41025641 , 4156.41025641 , 4195.8974359 , 4137.94871795 , 4135.8974359 , 4162.05128205 , 4135.8974359 , 4134.35897436 , 4135.8974359 , 4133.84615385 , 4146.15384615 , 4242.05128205 , 4176.41025641 , 2046.0 , 2037.0 , 314.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4175.38461538 , 4215.38461538 , 4158.46153846 , 4200.51282051 , 4137.43589744 , 4134.87179487 , 4160.51282051 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4136.92307692 , 4148.71794872 , 4237.43589744 , 4170.76923077 , 2046.0 , 2034.0 , 314.198 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4181.53846154 , 4216.92307692 , 4161.02564103 , 4203.58974359 , 4134.35897436 , 4133.33333333 , 4157.94871795 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4134.35897436 , 4146.15384615 , 4243.07692308 , 4175.8974359 , 2045.0 , 2033.0 , 314.204 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4179.48717949 , 4217.94871795 , 4166.15384615 , 4203.58974359 , 4136.92307692 , 4135.38461538 , 4161.02564103 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4134.35897436 , 4148.20512821 , 4249.23076923 , 4182.05128205 , 2046.0 , 2033.0 , 314.213 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4183.58974359 , 4223.07692308 , 4169.23076923 , 4205.64102564 , 4135.8974359 , 4136.92307692 , 4161.02564103 , 4137.94871795 , 4134.35897436 , 4135.8974359 , 4140.51282051 , 4154.87179487 , 4257.94871795 , 4182.56410256 , 2046.0 , 2033.0 , 314.219 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4169.74358974 , 4209.74358974 , 4162.56410256 , 4198.46153846 , 4129.23076923 , 4136.92307692 , 4155.8974359 , 4138.46153846 , 4134.35897436 , 4135.8974359 , 4134.35897436 , 4149.23076923 , 4238.97435897 , 4165.12820513 , 2046.0 , 2033.0 , 314.228 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4162.56410256 , 4204.61538462 , 4155.8974359 , 4195.38461538 , 4129.74358974 , 4134.87179487 , 4157.43589744 , 4136.92307692 , 4134.35897436 , 4135.8974359 , 4133.33333333 , 4143.58974359 , 4230.76923077 , 4165.64102564 , 2045.0 , 2032.0 , 314.235 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4154.87179487 , 4196.41025641 , 4154.35897436 , 4190.76923077 , 4134.35897436 , 4132.82051282 , 4155.38461538 , 4135.38461538 , 4134.35897436 , 4135.8974359 , 4131.79487179 , 4143.58974359 , 4221.53846154 , 4160.51282051 , 2044.0 , 2030.0 , 314.244 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4150.76923077 , 4189.74358974 , 4156.92307692 , 4195.8974359 , 4133.84615385 , 4132.82051282 , 4153.33333333 , 4135.8974359 , 4134.35897436 , 4135.8974359 , 4130.25641026 , 4146.15384615 , 4213.84615385 , 4144.61538462 , 2044.0 , 2030.0 , 314.251 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4154.87179487 , 4197.94871795 , 4158.46153846 , 4203.58974359 , 4134.35897436 , 4133.33333333 , 4159.48717949 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4135.38461538 , 4147.69230769 , 4224.61538462 , 4148.20512821 , 2043.0 , 2031.0 , 314.26 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4166.15384615 , 4208.71794872 , 4161.53846154 , 4203.58974359 , 4135.8974359 , 4132.82051282 , 4163.07692308 , 4135.8974359 , 4133.84615385 , 4135.8974359 , 4143.07692308 , 4150.25641026 , 4242.05128205 , 4161.53846154 , 2041.0 , 2029.0 , 314.266 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4167.69230769 , 4204.61538462 , 4161.53846154 , 4196.41025641 , 4135.8974359 , 4133.33333333 , 4155.8974359 , 4135.38461538 , 4134.35897436 , 4135.8974359 , 4138.46153846 , 4150.25641026 , 4241.53846154 , 4156.41025641 , 2040.0 , 2027.0 , 314.275 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4147.69230769 , 4188.71794872 , 4156.92307692 , 4187.17948718 , 4136.92307692 , 4133.33333333 , 4150.25641026 , 4135.38461538 , 4134.35897436 , 4135.8974359 , 4130.76923077 , 4143.07692308 , 4222.05128205 , 4140.0 , 2038.0 , 2028.0 , 314.283 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4146.15384615 , 4188.71794872 , 4157.43589744 , 4188.20512821 , 4136.41025641 , 4132.82051282 , 4154.35897436 , 4135.38461538 , 4133.84615385 , 4135.8974359 , 4136.92307692 , 4143.58974359 , 4218.46153846 , 4137.94871795 , 2039.0 , 2031.0 , 314.29 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4160.51282051 , 4197.94871795 , 4163.07692308 , 4194.35897436 , 4133.33333333 , 4133.84615385 , 4160.0 , 4136.92307692 , 4133.84615385 , 4135.8974359 , 4138.46153846 , 4149.23076923 , 4232.30769231 , 4143.58974359 , 2040.0 , 2030.0 , 314.299 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4145.12820513 , 4184.61538462 , 4162.05128205 , 4191.28205128 , 4135.38461538 , 4135.38461538 , 4155.38461538 , 4136.41025641 , 4133.33333333 , 4135.8974359 , 4128.71794872 , 4147.17948718 , 4226.15384615 , 4134.35897436 , 2039.0 , 2032.0 , 314.306 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4127.69230769 , 4172.30769231 , 4157.43589744 , 4189.23076923 , 4137.94871795 , 4133.84615385 , 4151.79487179 , 4134.87179487 , 4134.35897436 , 4135.8974359 , 4127.17948718 , 4143.07692308 , 4203.07692308 , 4124.61538462 , 2039.0 , 2031.0 , 314.315 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4151.28205128 , 4196.92307692 , 4161.53846154 , 4198.97435897 , 4132.30769231 , 4134.87179487 , 4158.46153846 , 4134.87179487 , 4136.41025641 , 4135.8974359 , 4133.33333333 , 4145.12820513 , 4207.69230769 , 4135.8974359 , 2040.0 , 2033.0 , 314.322 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4172.30769231 , 4220.0 , 4162.56410256 , 4204.61538462 , 4129.74358974 , 4137.43589744 , 4164.1025641 , 4136.92307692 , 4136.41025641 , 4135.8974359 , 4137.43589744 , 4149.23076923 , 4231.28205128 , 4150.25641026 , 2041.0 , 2033.0 , 314.332 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4159.48717949 , 4210.76923077 , 4161.02564103 , 4196.41025641 , 4132.82051282 , 4138.97435897 , 4156.41025641 , 4136.92307692 , 4134.87179487 , 4135.8974359 , 4136.41025641 , 4150.76923077 , 4232.30769231 , 4147.17948718 , 2040.0 , 2034.0 , 314.337 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4132.82051282 , 4182.05128205 , 4160.51282051 , 4184.1025641 , 4132.30769231 , 4135.38461538 , 4147.17948718 , 4135.38461538 , 4135.38461538 , 4135.8974359 , 4127.17948718 , 4146.66666667 , 4200.0 , 4124.1025641 , 2042.0 , 2031.0 , 314.346 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4134.35897436 , 4182.56410256 , 4159.48717949 , 4186.15384615 , 4130.76923077 , 4133.84615385 , 4152.82051282 , 4135.38461538 , 4135.38461538 , 4135.8974359 , 4126.66666667 , 4142.05128205 , 4195.8974359 , 4120.51282051 , 2043.0 , 2032.0 , 314.353 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4163.07692308 , 4215.8974359 , 4163.07692308 , 4198.97435897 , 4135.8974359 , 4136.92307692 , 4163.58974359 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4138.97435897 , 4149.74358974 , 4231.79487179 , 4147.69230769 , 2045.0 , 2032.0 , 314.363 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4174.87179487 , 4227.69230769 , 4167.69230769 , 4199.48717949 , 4137.43589744 , 4135.8974359 , 4158.97435897 , 4135.38461538 , 4134.35897436 , 4135.8974359 , 4139.48717949 , 4155.8974359 , 4242.56410256 , 4157.43589744 , 2044.0 , 2034.0 , 314.369 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4162.05128205 , 4207.17948718 , 4166.15384615 , 4192.30769231 , 4132.82051282 , 4135.8974359 , 4149.23076923 , 4136.41025641 , 4134.35897436 , 4135.8974359 , 4131.79487179 , 4152.30769231 , 4221.02564103 , 4141.53846154 , 2045.0 , 2033.0 , 314.378 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4159.48717949 , 4203.58974359 , 4157.94871795 , 4193.33333333 , 4133.84615385 , 4135.38461538 , 4152.82051282 , 4139.48717949 , 4134.35897436 , 4135.8974359 , 4135.8974359 , 4148.71794872 , 4214.87179487 , 4138.97435897 , 2046.0 , 2033.0 , 314.385 , 0.0 , 0.0 , 0.0 , 0.0 , 

