['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
91.0 , 3974.35897436 , 3980.51282051 , 3986.66666667 , 3980.51282051 , 3978.97435897 , 3972.30769231 , 3972.82051282 , 3981.53846154 , 3983.07692308 , 3989.23076923 , 3990.25641026 , 4074.35897436 , 3980.51282051 , 3982.56410256 , 2037.0 , 2043.0 , 11.769 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 3977.94871795 , 3976.92307692 , 3975.8974359 , 3981.02564103 , 3978.46153846 , 3973.84615385 , 3972.82051282 , 3977.94871795 , 3978.97435897 , 3987.17948718 , 3987.69230769 , 4070.76923077 , 3977.94871795 , 3981.02564103 , 2036.0 , 2041.0 , 11.781 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 3981.02564103 , 3975.8974359 , 3973.33333333 , 3981.53846154 , 3977.43589744 , 3975.38461538 , 3975.8974359 , 3978.97435897 , 3978.97435897 , 3984.61538462 , 3987.69230769 , 4073.33333333 , 3975.8974359 , 3981.53846154 , 2036.0 , 2038.0 , 11.785 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 3978.46153846 , 3978.46153846 , 3984.1025641 , 3978.97435897 , 3975.8974359 , 3969.23076923 , 3975.8974359 , 3983.58974359 , 3983.07692308 , 3985.64102564 , 3989.23076923 , 4075.38461538 , 3975.8974359 , 3980.0 , 2037.0 , 2037.0 , 11.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 3982.05128205 , 3978.97435897 , 3990.25641026 , 3977.94871795 , 3976.41025641 , 3966.66666667 , 3973.84615385 , 3984.1025641 , 3982.05128205 , 3989.74358974 , 3990.25641026 , 4073.84615385 , 3978.46153846 , 3981.02564103 , 2037.0 , 2036.0 , 11.801 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 3982.56410256 , 3976.41025641 , 3998.46153846 , 3978.46153846 , 3976.41025641 , 3974.35897436 , 3975.38461538 , 3978.46153846 , 3981.53846154 , 3989.74358974 , 3990.25641026 , 4074.35897436 , 3981.53846154 , 3984.1025641 , 2037.0 , 2033.0 , 11.809 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 3980.51282051 , 3981.02564103 , 4008.71794872 , 3980.51282051 , 3975.38461538 , 3976.92307692 , 3976.41025641 , 3980.0 , 3987.17948718 , 3989.23076923 , 3993.33333333 , 4078.97435897 , 3983.07692308 , 3986.15384615 , 2035.0 , 2031.0 , 11.817 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 3978.97435897 , 3982.05128205 , 4013.84615385 , 3982.56410256 , 3976.92307692 , 3973.84615385 , 3973.33333333 , 3982.56410256 , 3986.15384615 , 3987.17948718 , 3992.82051282 , 4076.41025641 , 3981.53846154 , 3984.1025641 , 2034.0 , 2031.0 , 11.826 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 3980.51282051 , 3976.41025641 , 4005.64102564 , 3983.07692308 , 3980.0 , 3972.82051282 , 3974.87179487 , 3981.02564103 , 3980.0 , 3987.69230769 , 3989.74358974 , 4074.87179487 , 3981.53846154 , 3982.56410256 , 2031.0 , 2030.0 , 11.834 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 3976.41025641 , 3976.41025641 , 3991.28205128 , 3982.05128205 , 3978.97435897 , 3974.35897436 , 3976.41025641 , 3979.48717949 , 3978.97435897 , 3988.20512821 , 3987.69230769 , 4074.35897436 , 3977.94871795 , 3981.53846154 , 2031.0 , 2032.0 , 11.841 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 3976.41025641 , 3981.53846154 , 3989.23076923 , 3982.56410256 , 3978.46153846 , 3975.38461538 , 3974.87179487 , 3983.58974359 , 3982.56410256 , 3988.71794872 , 3988.71794872 , 4074.35897436 , 3976.41025641 , 3982.56410256 , 2031.0 , 2034.0 , 11.848 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 3978.97435897 , 3977.94871795 , 3987.17948718 , 3981.53846154 , 3980.51282051 , 3974.87179487 , 3975.38461538 , 3984.1025641 , 3980.51282051 , 3987.17948718 , 3987.17948718 , 4073.33333333 , 3977.94871795 , 3980.51282051 , 2032.0 , 2034.0 , 11.856 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 3978.46153846 , 3974.87179487 , 3988.20512821 , 3980.51282051 , 3979.48717949 , 3972.82051282 , 3977.43589744 , 3983.58974359 , 3980.51282051 , 3990.25641026 , 3988.20512821 , 4075.38461538 , 3979.48717949 , 3980.0 , 2032.0 , 2034.0 , 11.864 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 3978.46153846 , 3977.94871795 , 3990.25641026 , 3982.05128205 , 3978.97435897 , 3973.84615385 , 3974.35897436 , 3984.61538462 , 3982.05128205 , 3992.30769231 , 3990.76923077 , 4075.8974359 , 3980.51282051 , 3981.53846154 , 2033.0 , 2037.0 , 11.872 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 3980.51282051 , 3979.48717949 , 4001.02564103 , 3982.56410256 , 3980.0 , 3975.8974359 , 3973.33333333 , 3985.12820513 , 3984.1025641 , 3990.25641026 , 3992.30769231 , 4076.41025641 , 3983.58974359 , 3982.56410256 , 2033.0 , 2038.0 , 11.884 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 3980.51282051 , 3977.43589744 , 4004.61538462 , 3981.53846154 , 3981.02564103 , 3975.38461538 , 3977.94871795 , 3982.56410256 , 3986.15384615 , 3988.20512821 , 3989.74358974 , 4078.46153846 , 3983.58974359 , 3982.05128205 , 2033.0 , 2040.0 , 11.889 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 3979.48717949 , 3977.94871795 , 4016.41025641 , 3981.02564103 , 3979.48717949 , 3972.30769231 , 3979.48717949 , 3983.07692308 , 3987.17948718 , 3990.76923077 , 3990.25641026 , 4078.46153846 , 3981.53846154 , 3983.07692308 , 2032.0 , 2040.0 , 11.897 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 3982.05128205 , 3980.0 , 4015.38461538 , 3982.56410256 , 3979.48717949 , 3972.82051282 , 3976.92307692 , 3984.61538462 , 3983.07692308 , 3990.76923077 , 3993.84615385 , 4077.43589744 , 3981.02564103 , 3984.1025641 , 2032.0 , 2040.0 , 11.905 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 3981.53846154 , 3980.51282051 , 4010.25641026 , 3983.58974359 , 3982.05128205 , 3977.94871795 , 3975.8974359 , 3983.58974359 , 3981.02564103 , 3987.17948718 , 3991.28205128 , 4075.38461538 , 3981.02564103 , 3982.56410256 , 2035.0 , 2042.0 , 11.912 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 3979.48717949 , 3980.51282051 , 4001.53846154 , 3983.58974359 , 3981.53846154 , 3978.97435897 , 3976.41025641 , 3982.56410256 , 3985.64102564 , 3987.17948718 , 3987.17948718 , 4074.35897436 , 3979.48717949 , 3983.07692308 , 2036.0 , 2041.0 , 11.919 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 3978.97435897 , 3980.51282051 , 4003.07692308 , 3982.56410256 , 3978.46153846 , 3973.33333333 , 3975.38461538 , 3985.12820513 , 3987.69230769 , 3989.23076923 , 3988.71794872 , 4075.38461538 , 3978.97435897 , 3983.58974359 , 2038.0 , 2037.0 , 11.927 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 3979.48717949 , 3979.48717949 , 4006.15384615 , 3982.05128205 , 3979.48717949 , 3973.33333333 , 3975.38461538 , 3985.12820513 , 3983.58974359 , 3989.74358974 , 3991.79487179 , 4079.48717949 , 3981.02564103 , 3982.05128205 , 2038.0 , 2035.0 , 11.936 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 3976.92307692 , 3977.94871795 , 4010.25641026 , 3981.02564103 , 3981.53846154 , 3977.43589744 , 3974.87179487 , 3982.05128205 , 3980.51282051 , 3988.20512821 , 3990.25641026 , 4080.0 , 3984.1025641 , 3982.05128205 , 2039.0 , 2032.0 , 11.943 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 3980.0 , 3980.51282051 , 4012.82051282 , 3981.53846154 , 3978.46153846 , 3980.0 , 3974.35897436 , 3982.05128205 , 3981.53846154 , 3988.71794872 , 3990.76923077 , 4078.97435897 , 3986.66666667 , 3985.64102564 , 2040.0 , 2030.0 , 11.951 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 3982.56410256 , 3981.02564103 , 4025.12820513 , 3981.53846154 , 3974.87179487 , 3980.51282051 , 3977.43589744 , 3983.07692308 , 3984.61538462 , 3991.79487179 , 3991.79487179 , 4081.53846154 , 3985.64102564 , 3985.64102564 , 2041.0 , 2029.0 , 11.959 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 3981.02564103 , 3978.97435897 , 4034.87179487 , 3981.53846154 , 3976.41025641 , 3980.51282051 , 3979.48717949 , 3984.61538462 , 3987.17948718 , 3993.84615385 , 3992.30769231 , 4086.15384615 , 3986.15384615 , 3986.66666667 , 2043.0 , 2027.0 , 11.967 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 3978.46153846 , 3978.46153846 , 4034.35897436 , 3984.1025641 , 3980.51282051 , 3977.43589744 , 3975.38461538 , 3985.64102564 , 3984.61538462 , 3989.74358974 , 3991.79487179 , 4084.1025641 , 3984.1025641 , 3987.17948718 , 2043.0 , 2027.0 , 11.974 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 3981.53846154 , 3979.48717949 , 4031.79487179 , 3985.12820513 , 3982.56410256 , 3975.8974359 , 3974.35897436 , 3986.15384615 , 3980.51282051 , 3991.28205128 , 3992.30769231 , 4082.05128205 , 3982.56410256 , 3986.15384615 , 2046.0 , 2028.0 , 11.986 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 3981.02564103 , 3980.0 , 4036.41025641 , 3984.1025641 , 3981.02564103 , 3973.84615385 , 3976.92307692 , 3984.61538462 , 3984.1025641 , 3995.8974359 , 3991.28205128 , 4082.56410256 , 3982.56410256 , 3984.1025641 , 2046.0 , 2030.0 , 11.99 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 3981.02564103 , 3980.51282051 , 4041.02564103 , 3983.58974359 , 3980.51282051 , 3973.84615385 , 3976.92307692 , 3987.17948718 , 3990.25641026 , 3994.87179487 , 3990.76923077 , 4086.66666667 , 3984.61538462 , 3986.15384615 , 2047.0 , 2029.0 , 11.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 3982.56410256 , 3980.51282051 , 4032.82051282 , 3981.53846154 , 3982.05128205 , 3980.0 , 3977.94871795 , 3987.69230769 , 3986.15384615 , 3987.17948718 , 3989.74358974 , 4085.64102564 , 3982.56410256 , 3986.15384615 , 2048.0 , 2029.0 , 12.006 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 3982.05128205 , 3980.51282051 , 4032.30769231 , 3981.02564103 , 3981.53846154 , 3979.48717949 , 3978.46153846 , 3987.17948718 , 3983.07692308 , 3990.25641026 , 3992.30769231 , 4085.64102564 , 3982.56410256 , 3984.1025641 , 2048.0 , 2029.0 , 12.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 3981.02564103 , 3981.53846154 , 4027.69230769 , 3982.56410256 , 3981.02564103 , 3975.38461538 , 3976.41025641 , 3985.12820513 , 3984.61538462 , 3993.84615385 , 3993.84615385 , 4085.12820513 , 3983.07692308 , 3980.51282051 , 2048.0 , 2027.0 , 12.023 , 0.0 , 0.0 , 0.0 , 0.0 , 

