['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
92.0 , 4132.82051282 , 4131.79487179 , 4132.82051282 , 4136.41025641 , 4127.69230769 , 4131.79487179 , 4132.82051282 , 4132.82051282 , 4132.30769231 , 4137.94871795 , 4184.61538462 , 4910.76923077 , 4133.84615385 , 4140.51282051 , 2041.0 , 2034.0 , 10.554 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4131.28205128 , 4133.33333333 , 4133.84615385 , 4133.33333333 , 4131.79487179 , 4129.23076923 , 4124.61538462 , 4134.35897436 , 4133.84615385 , 4137.94871795 , 4191.79487179 , 4909.74358974 , 4132.30769231 , 4140.0 , 2041.0 , 2037.0 , 10.562 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4130.76923077 , 4133.33333333 , 4133.33333333 , 4131.79487179 , 4128.71794872 , 4128.71794872 , 4127.17948718 , 4134.35897436 , 4132.82051282 , 4135.8974359 , 4191.79487179 , 4911.79487179 , 4132.30769231 , 4140.0 , 2041.0 , 2036.0 , 10.57 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4128.20512821 , 4130.25641026 , 4130.76923077 , 4131.28205128 , 4126.15384615 , 4128.71794872 , 4136.92307692 , 4136.92307692 , 4133.33333333 , 4136.41025641 , 4186.66666667 , 4910.25641026 , 4134.87179487 , 4138.46153846 , 2041.0 , 2037.0 , 10.578 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4132.30769231 , 4131.28205128 , 4135.38461538 , 4131.79487179 , 4131.28205128 , 4129.23076923 , 4134.87179487 , 4137.43589744 , 4134.35897436 , 4137.94871795 , 4187.69230769 , 4909.74358974 , 4137.94871795 , 4140.51282051 , 2041.0 , 2037.0 , 10.586 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4132.82051282 , 4130.76923077 , 4131.79487179 , 4132.82051282 , 4135.8974359 , 4129.23076923 , 4129.23076923 , 4133.33333333 , 4135.8974359 , 4138.46153846 , 4189.23076923 , 4906.15384615 , 4134.87179487 , 4138.46153846 , 2041.0 , 2036.0 , 10.594 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4130.25641026 , 4130.76923077 , 4129.74358974 , 4133.84615385 , 4129.23076923 , 4129.23076923 , 4130.25641026 , 4129.74358974 , 4134.87179487 , 4138.46153846 , 4189.74358974 , 4907.17948718 , 4131.79487179 , 4137.43589744 , 2041.0 , 2035.0 , 10.601 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4128.71794872 , 4130.76923077 , 4130.25641026 , 4134.35897436 , 4130.25641026 , 4130.25641026 , 4130.76923077 , 4131.79487179 , 4132.30769231 , 4138.97435897 , 4190.76923077 , 4907.69230769 , 4134.35897436 , 4138.46153846 , 2041.0 , 2033.0 , 10.609 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4131.79487179 , 4133.84615385 , 4132.82051282 , 4134.35897436 , 4132.30769231 , 4130.25641026 , 4128.71794872 , 4133.84615385 , 4130.25641026 , 4137.94871795 , 4190.76923077 , 4908.20512821 , 4135.8974359 , 4137.43589744 , 2042.0 , 2034.0 , 10.617 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4129.74358974 , 4132.82051282 , 4131.79487179 , 4132.82051282 , 4128.20512821 , 4126.66666667 , 4128.71794872 , 4132.30769231 , 4133.33333333 , 4135.8974359 , 4189.74358974 , 4907.69230769 , 4135.38461538 , 4136.41025641 , 2042.0 , 2034.0 , 10.625 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4130.25641026 , 4131.28205128 , 4132.30769231 , 4133.33333333 , 4128.71794872 , 4128.20512821 , 4130.25641026 , 4131.28205128 , 4135.38461538 , 4136.41025641 , 4190.25641026 , 4908.20512821 , 4136.41025641 , 4139.48717949 , 2041.0 , 2035.0 , 10.634 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4132.30769231 , 4130.76923077 , 4131.79487179 , 4133.84615385 , 4133.33333333 , 4131.28205128 , 4130.76923077 , 4131.79487179 , 4132.82051282 , 4137.94871795 , 4191.79487179 , 4908.20512821 , 4135.8974359 , 4139.48717949 , 2041.0 , 2034.0 , 10.642 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4130.25641026 , 4130.76923077 , 4130.25641026 , 4131.28205128 , 4131.28205128 , 4130.76923077 , 4128.71794872 , 4133.84615385 , 4131.79487179 , 4136.41025641 , 4190.25641026 , 4909.74358974 , 4134.87179487 , 4135.8974359 , 2042.0 , 2036.0 , 10.65 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4130.76923077 , 4130.76923077 , 4132.82051282 , 4131.28205128 , 4127.69230769 , 4129.74358974 , 4130.76923077 , 4132.30769231 , 4130.76923077 , 4135.38461538 , 4190.76923077 , 4909.74358974 , 4135.8974359 , 4137.94871795 , 2040.0 , 2037.0 , 10.657 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4134.35897436 , 4129.74358974 , 4132.30769231 , 4132.82051282 , 4131.79487179 , 4127.17948718 , 4131.28205128 , 4131.28205128 , 4130.76923077 , 4136.92307692 , 4192.82051282 , 4908.71794872 , 4137.94871795 , 4140.0 , 2041.0 , 2035.0 , 10.664 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4132.30769231 , 4131.28205128 , 4133.33333333 , 4132.82051282 , 4134.87179487 , 4124.61538462 , 4124.61538462 , 4130.76923077 , 4131.28205128 , 4136.92307692 , 4192.82051282 , 4912.30769231 , 4135.8974359 , 4138.46153846 , 2042.0 , 2035.0 , 10.672 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4126.15384615 , 4132.30769231 , 4131.28205128 , 4131.28205128 , 4131.79487179 , 4127.69230769 , 4126.15384615 , 4129.74358974 , 4131.79487179 , 4135.8974359 , 4190.76923077 , 4910.25641026 , 4132.82051282 , 4136.92307692 , 2042.0 , 2034.0 , 10.68 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4131.79487179 , 4133.33333333 , 4132.30769231 , 4134.35897436 , 4126.66666667 , 4131.28205128 , 4133.33333333 , 4132.82051282 , 4131.28205128 , 4135.8974359 , 4190.76923077 , 4908.71794872 , 4134.35897436 , 4138.97435897 , 2041.0 , 2034.0 , 10.688 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4133.33333333 , 4129.74358974 , 4131.79487179 , 4134.35897436 , 4128.20512821 , 4130.25641026 , 4131.28205128 , 4136.92307692 , 4132.30769231 , 4137.94871795 , 4192.30769231 , 4907.69230769 , 4137.43589744 , 4138.46153846 , 2043.0 , 2036.0 , 10.696 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4132.30769231 , 4129.23076923 , 4136.92307692 , 4129.23076923 , 4133.84615385 , 4130.25641026 , 4127.17948718 , 4133.84615385 , 4132.30769231 , 4138.97435897 , 4191.79487179 , 4909.74358974 , 4134.87179487 , 4139.48717949 , 2040.0 , 2036.0 , 10.704 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4131.79487179 , 4131.79487179 , 4131.79487179 , 4129.23076923 , 4133.33333333 , 4129.74358974 , 4128.71794872 , 4130.76923077 , 4132.30769231 , 4138.97435897 , 4187.69230769 , 4908.71794872 , 4134.35897436 , 4140.0 , 2042.0 , 2037.0 , 10.712 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4135.8974359 , 4135.38461538 , 4131.28205128 , 4134.87179487 , 4128.20512821 , 4129.23076923 , 4128.71794872 , 4132.82051282 , 4131.79487179 , 4138.46153846 , 4187.17948718 , 4910.25641026 , 4137.94871795 , 4142.05128205 , 2042.0 , 2034.0 , 10.72 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4133.33333333 , 4132.82051282 , 4131.79487179 , 4131.79487179 , 4128.71794872 , 4130.76923077 , 4132.82051282 , 4132.82051282 , 4132.30769231 , 4137.43589744 , 4190.25641026 , 4907.69230769 , 4137.43589744 , 4139.48717949 , 2042.0 , 2035.0 , 10.727 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4132.82051282 , 4132.30769231 , 4132.30769231 , 4130.25641026 , 4129.23076923 , 4130.76923077 , 4137.43589744 , 4131.28205128 , 4131.28205128 , 4137.94871795 , 4191.79487179 , 4907.69230769 , 4135.38461538 , 4137.43589744 , 2042.0 , 2036.0 , 10.735 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4133.33333333 , 4131.79487179 , 4131.28205128 , 4133.84615385 , 4130.76923077 , 4130.25641026 , 4131.79487179 , 4136.41025641 , 4132.30769231 , 4137.94871795 , 4189.23076923 , 4906.15384615 , 4136.41025641 , 4135.8974359 , 2041.0 , 2035.0 , 10.743 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4134.87179487 , 4131.79487179 , 4136.41025641 , 4133.84615385 , 4129.23076923 , 4130.76923077 , 4126.66666667 , 4137.43589744 , 4132.82051282 , 4135.8974359 , 4189.23076923 , 4907.69230769 , 4134.87179487 , 4138.97435897 , 2041.0 , 2035.0 , 10.751 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4131.28205128 , 4130.25641026 , 4134.35897436 , 4130.25641026 , 4127.17948718 , 4129.23076923 , 4131.79487179 , 4133.33333333 , 4134.35897436 , 4134.87179487 , 4191.28205128 , 4910.25641026 , 4134.87179487 , 4140.0 , 2042.0 , 2036.0 , 10.759 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4131.28205128 , 4131.79487179 , 4131.79487179 , 4130.25641026 , 4128.71794872 , 4128.71794872 , 4130.25641026 , 4133.84615385 , 4132.82051282 , 4136.41025641 , 4190.25641026 , 4912.82051282 , 4136.92307692 , 4138.46153846 , 2041.0 , 2036.0 , 10.767 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4133.84615385 , 4130.76923077 , 4131.79487179 , 4131.79487179 , 4132.30769231 , 4130.25641026 , 4122.56410256 , 4135.8974359 , 4132.30769231 , 4136.92307692 , 4188.71794872 , 4909.74358974 , 4136.41025641 , 4138.46153846 , 2041.0 , 2035.0 , 10.775 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4133.33333333 , 4130.25641026 , 4132.30769231 , 4132.82051282 , 4129.74358974 , 4130.76923077 , 4127.69230769 , 4132.30769231 , 4134.87179487 , 4136.92307692 , 4190.76923077 , 4908.20512821 , 4135.38461538 , 4138.97435897 , 2042.0 , 2036.0 , 10.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4131.28205128 , 4131.79487179 , 4130.76923077 , 4131.28205128 , 4127.69230769 , 4129.74358974 , 4135.8974359 , 4132.30769231 , 4133.33333333 , 4137.94871795 , 4191.28205128 , 4909.23076923 , 4133.84615385 , 4138.46153846 , 2042.0 , 2037.0 , 10.791 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4130.76923077 , 4132.30769231 , 4128.20512821 , 4127.69230769 , 4129.74358974 , 4128.20512821 , 4135.38461538 , 4135.8974359 , 4130.76923077 , 4137.43589744 , 4188.71794872 , 4909.74358974 , 4133.33333333 , 4139.48717949 , 2042.0 , 2035.0 , 10.798 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4129.74358974 , 4130.76923077 , 4128.71794872 , 4128.71794872 , 4130.25641026 , 4128.20512821 , 4133.33333333 , 4135.38461538 , 4130.25641026 , 4135.8974359 , 4189.23076923 , 4910.76923077 , 4134.35897436 , 4139.48717949 , 2040.0 , 2035.0 , 10.805 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4128.20512821 , 4129.23076923 , 4130.76923077 , 4128.71794872 , 4130.76923077 , 4130.25641026 , 4135.8974359 , 4134.35897436 , 4131.79487179 , 4135.8974359 , 4191.28205128 , 4910.25641026 , 4135.38461538 , 4137.43589744 , 2042.0 , 2036.0 , 10.814 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4131.28205128 , 4131.28205128 , 4133.84615385 , 4128.20512821 , 4130.76923077 , 4130.76923077 , 4136.41025641 , 4135.38461538 , 4130.76923077 , 4136.92307692 , 4190.76923077 , 4910.25641026 , 4133.33333333 , 4138.97435897 , 2041.0 , 2036.0 , 10.822 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4130.25641026 , 4129.74358974 , 4131.79487179 , 4130.76923077 , 4130.25641026 , 4127.69230769 , 4134.87179487 , 4135.8974359 , 4131.28205128 , 4137.94871795 , 4189.23076923 , 4910.25641026 , 4133.84615385 , 4141.53846154 , 2041.0 , 2034.0 , 10.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4132.30769231 , 4128.71794872 , 4134.35897436 , 4133.33333333 , 4130.76923077 , 4128.71794872 , 4134.87179487 , 4132.30769231 , 4130.76923077 , 4136.92307692 , 4190.25641026 , 4911.28205128 , 4136.41025641 , 4141.02564103 , 2042.0 , 2034.0 , 10.838 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4131.28205128 , 4127.69230769 , 4132.30769231 , 4130.25641026 , 4131.28205128 , 4131.28205128 , 4133.84615385 , 4132.30769231 , 4132.30769231 , 4136.41025641 , 4191.79487179 , 4905.64102564 , 4135.8974359 , 4137.43589744 , 2042.0 , 2035.0 , 10.846 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4131.79487179 , 4129.74358974 , 4131.28205128 , 4131.28205128 , 4127.69230769 , 4129.74358974 , 4134.35897436 , 4132.82051282 , 4133.84615385 , 4137.43589744 , 4191.79487179 , 4907.17948718 , 4135.38461538 , 4137.94871795 , 2041.0 , 2035.0 , 10.854 , 0.0 , 0.0 , 0.0 , 0.0 , 

