['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
62.0 , 4137.43589744 , 4128.71794872 , 4247.17948718 , 4133.84615385 , 4134.87179487 , 4134.87179487 , 4134.35897436 , 4140.0 , 4144.61538462 , 4146.66666667 , 4168.71794872 , 4538.46153846 , 4134.87179487 , 4138.46153846 , 2036.0 , 2032.0 , 6.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4135.38461538 , 4130.76923077 , 4233.84615385 , 4134.35897436 , 4134.87179487 , 4135.38461538 , 4134.35897436 , 4138.46153846 , 4138.97435897 , 4146.15384615 , 4169.74358974 , 4538.97435897 , 4134.35897436 , 4139.48717949 , 2035.0 , 2031.0 , 6.043 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4133.33333333 , 4132.30769231 , 4217.94871795 , 4134.35897436 , 4134.87179487 , 4134.35897436 , 4134.35897436 , 4138.46153846 , 4137.94871795 , 4144.1025641 , 4170.25641026 , 4538.46153846 , 4135.38461538 , 4137.94871795 , 2034.0 , 2031.0 , 6.051 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4135.38461538 , 4134.35897436 , 4211.28205128 , 4134.35897436 , 4134.87179487 , 4135.38461538 , 4134.35897436 , 4136.92307692 , 4138.46153846 , 4143.58974359 , 4167.69230769 , 4540.51282051 , 4134.87179487 , 4136.41025641 , 2035.0 , 2031.0 , 6.059 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4136.92307692 , 4134.35897436 , 4208.20512821 , 4133.84615385 , 4134.87179487 , 4135.38461538 , 4134.35897436 , 4133.84615385 , 4137.43589744 , 4143.58974359 , 4167.69230769 , 4542.56410256 , 4131.79487179 , 4135.38461538 , 2036.0 , 2034.0 , 6.067 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4136.41025641 , 4134.35897436 , 4207.69230769 , 4133.84615385 , 4134.87179487 , 4134.87179487 , 4134.35897436 , 4133.33333333 , 4135.8974359 , 4141.02564103 , 4169.23076923 , 4543.58974359 , 4131.28205128 , 4135.8974359 , 2038.0 , 2037.0 , 6.075 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4136.41025641 , 4135.8974359 , 4207.17948718 , 4135.38461538 , 4134.87179487 , 4135.38461538 , 4134.35897436 , 4136.92307692 , 4136.92307692 , 4138.97435897 , 4169.74358974 , 4544.1025641 , 4132.82051282 , 4137.94871795 , 2038.0 , 2039.0 , 6.083 , 0.0 , 0.0 , 0.0 , 0.0 , 

