['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
39.0 , 4129.74358974 , 4124.1025641 , 4127.69230769 , 4131.28205128 , 4128.20512821 , 4118.97435897 , 4114.87179487 , 4181.53846154 , 4131.28205128 , 4137.94871795 , 4186.15384615 , 4904.61538462 , 4134.87179487 , 4137.94871795 , 2037.0 , 2026.0 , 284.905 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4133.33333333 , 4125.64102564 , 4129.74358974 , 4128.20512821 , 4132.30769231 , 4121.53846154 , 4120.0 , 4189.74358974 , 4132.82051282 , 4134.35897436 , 4190.76923077 , 4906.15384615 , 4138.46153846 , 4138.97435897 , 2038.0 , 2028.0 , 284.916 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4132.30769231 , 4125.12820513 , 4135.38461538 , 4123.58974359 , 4130.25641026 , 4122.56410256 , 4123.58974359 , 4188.71794872 , 4134.35897436 , 4137.43589744 , 4188.71794872 , 4914.87179487 , 4132.30769231 , 4141.02564103 , 2037.0 , 2030.0 , 284.92 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4130.76923077 , 4127.69230769 , 4133.84615385 , 4129.74358974 , 4129.23076923 , 4123.58974359 , 4125.64102564 , 4191.28205128 , 4136.41025641 , 4140.51282051 , 4186.66666667 , 4911.28205128 , 4126.66666667 , 4137.94871795 , 2038.0 , 2032.0 , 284.928 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4128.71794872 , 4126.15384615 , 4136.41025641 , 4129.74358974 , 4131.28205128 , 4125.64102564 , 4124.1025641 , 4196.41025641 , 4142.05128205 , 4136.41025641 , 4187.17948718 , 4908.71794872 , 4125.64102564 , 4134.35897436 , 2038.0 , 2033.0 , 284.936 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4133.33333333 , 4129.23076923 , 4140.0 , 4126.66666667 , 4134.87179487 , 4130.76923077 , 4123.07692308 , 4195.38461538 , 4138.46153846 , 4138.46153846 , 4187.17948718 , 4912.30769231 , 4125.64102564 , 4139.48717949 , 2037.0 , 2035.0 , 284.948 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4132.82051282 , 4130.76923077 , 4131.79487179 , 4129.74358974 , 4133.33333333 , 4131.28205128 , 4125.64102564 , 4201.53846154 , 4143.58974359 , 4142.05128205 , 4189.23076923 , 4908.71794872 , 4131.79487179 , 4142.05128205 , 2038.0 , 2037.0 , 284.951 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4133.84615385 , 4128.71794872 , 4131.79487179 , 4127.69230769 , 4131.79487179 , 4126.15384615 , 4126.66666667 , 4189.74358974 , 4135.38461538 , 4140.0 , 4188.71794872 , 4909.23076923 , 4127.69230769 , 4141.53846154 , 2038.0 , 2038.0 , 284.961 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4131.28205128 , 4132.82051282 , 4129.23076923 , 4134.35897436 , 4130.25641026 , 4131.28205128 , 4133.84615385 , 4192.82051282 , 4141.53846154 , 4142.05128205 , 4192.82051282 , 4911.28205128 , 4140.0 , 4139.48717949 , 2039.0 , 2038.0 , 284.967 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4136.41025641 , 4128.20512821 , 4134.87179487 , 4127.17948718 , 4131.28205128 , 4128.20512821 , 4124.61538462 , 4175.8974359 , 4127.17948718 , 4141.53846154 , 4188.71794872 , 4914.35897436 , 4129.74358974 , 4142.05128205 , 2038.0 , 2037.0 , 284.979 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4132.30769231 , 4131.28205128 , 4129.23076923 , 4129.74358974 , 4131.79487179 , 4135.8974359 , 4133.33333333 , 4182.56410256 , 4132.82051282 , 4139.48717949 , 4189.23076923 , 4910.25641026 , 4135.38461538 , 4136.41025641 , 2036.0 , 2036.0 , 284.982 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4132.30769231 , 4127.17948718 , 4136.41025641 , 4124.1025641 , 4131.28205128 , 4131.28205128 , 4120.51282051 , 4171.28205128 , 4123.07692308 , 4135.8974359 , 4181.53846154 , 4915.38461538 , 4127.17948718 , 4135.8974359 , 2038.0 , 2035.0 , 284.992 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4130.25641026 , 4131.79487179 , 4130.25641026 , 4133.84615385 , 4129.23076923 , 4131.28205128 , 4122.05128205 , 4189.74358974 , 4136.41025641 , 4138.97435897 , 4189.74358974 , 4907.17948718 , 4140.0 , 4135.8974359 , 2039.0 , 2032.0 , 284.999 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4131.79487179 , 4121.53846154 , 4132.82051282 , 4125.12820513 , 4128.20512821 , 4120.0 , 4115.8974359 , 4181.02564103 , 4128.71794872 , 4135.8974359 , 4188.71794872 , 4908.71794872 , 4129.74358974 , 4138.97435897 , 2038.0 , 2032.0 , 285.012 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4126.66666667 , 4126.66666667 , 4125.64102564 , 4132.82051282 , 4127.17948718 , 4129.23076923 , 4132.30769231 , 4195.8974359 , 4140.51282051 , 4137.94871795 , 4189.74358974 , 4909.74358974 , 4141.53846154 , 4136.41025641 , 2038.0 , 2033.0 , 285.015 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4128.20512821 , 4123.58974359 , 4132.30769231 , 4128.20512821 , 4126.15384615 , 4125.64102564 , 4118.97435897 , 4188.20512821 , 4136.92307692 , 4137.43589744 , 4186.15384615 , 4911.28205128 , 4131.28205128 , 4136.41025641 , 2041.0 , 2033.0 , 285.024 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4130.25641026 , 4128.71794872 , 4128.20512821 , 4135.38461538 , 4128.20512821 , 4130.25641026 , 4123.07692308 , 4199.48717949 , 4149.74358974 , 4140.0 , 4196.41025641 , 4903.07692308 , 4140.0 , 4135.8974359 , 2042.0 , 2033.0 , 285.031 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4129.23076923 , 4124.61538462 , 4132.82051282 , 4129.23076923 , 4130.76923077 , 4128.20512821 , 4120.51282051 , 4188.20512821 , 4142.56410256 , 4136.92307692 , 4189.23076923 , 4911.79487179 , 4131.28205128 , 4138.46153846 , 2041.0 , 2034.0 , 285.043 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4127.69230769 , 4135.38461538 , 4130.25641026 , 4132.82051282 , 4130.76923077 , 4133.84615385 , 4130.25641026 , 4195.38461538 , 4141.53846154 , 4139.48717949 , 4188.20512821 , 4909.23076923 , 4129.74358974 , 4137.94871795 , 2041.0 , 2033.0 , 285.045 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4129.74358974 , 4129.23076923 , 4136.41025641 , 4123.07692308 , 4128.71794872 , 4130.25641026 , 4123.07692308 , 4188.20512821 , 4131.28205128 , 4141.02564103 , 4189.23076923 , 4907.69230769 , 4124.61538462 , 4138.46153846 , 2042.0 , 2036.0 , 285.055 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4134.87179487 , 4128.71794872 , 4134.87179487 , 4125.12820513 , 4133.84615385 , 4131.79487179 , 4127.17948718 , 4181.53846154 , 4130.25641026 , 4140.51282051 , 4190.76923077 , 4908.71794872 , 4135.38461538 , 4137.43589744 , 2042.0 , 2038.0 , 285.063 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4133.33333333 , 4130.25641026 , 4133.33333333 , 4131.28205128 , 4134.87179487 , 4125.12820513 , 4123.07692308 , 4176.41025641 , 4129.74358974 , 4135.38461538 , 4184.61538462 , 4915.8974359 , 4135.8974359 , 4138.46153846 , 2041.0 , 2038.0 , 285.075 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4133.33333333 , 4132.30769231 , 4129.23076923 , 4134.87179487 , 4131.79487179 , 4125.12820513 , 4122.56410256 , 4178.46153846 , 4125.64102564 , 4133.84615385 , 4187.17948718 , 4912.82051282 , 4128.71794872 , 4138.97435897 , 2042.0 , 2037.0 , 285.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

