['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
121.0 , 4132.82051282 , 4133.33333333 , 4136.41025641 , 4137.43589744 , 4131.28205128 , 4130.25641026 , 4128.71794872 , 4134.87179487 , 4136.41025641 , 4141.53846154 , 4194.35897436 , 4914.87179487 , 4135.38461538 , 4137.43589744 , 2042.0 , 2037.0 , 206.039 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4132.30769231 , 4131.79487179 , 4136.92307692 , 4137.94871795 , 4131.79487179 , 4131.79487179 , 4128.20512821 , 4137.94871795 , 4135.38461538 , 4142.56410256 , 4194.35897436 , 4914.87179487 , 4135.8974359 , 4138.97435897 , 2043.0 , 2037.0 , 206.045 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4132.82051282 , 4129.74358974 , 4136.92307692 , 4136.41025641 , 4132.30769231 , 4131.79487179 , 4127.17948718 , 4137.43589744 , 4135.38461538 , 4139.48717949 , 4192.30769231 , 4912.30769231 , 4134.87179487 , 4141.02564103 , 2043.0 , 2039.0 , 206.051 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4132.82051282 , 4132.30769231 , 4135.38461538 , 4135.8974359 , 4131.79487179 , 4128.71794872 , 4128.71794872 , 4134.87179487 , 4134.87179487 , 4137.94871795 , 4193.33333333 , 4913.84615385 , 4134.87179487 , 4142.56410256 , 2041.0 , 2039.0 , 206.06 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4133.84615385 , 4132.82051282 , 4135.8974359 , 4135.8974359 , 4130.25641026 , 4127.69230769 , 4129.23076923 , 4136.92307692 , 4135.8974359 , 4139.48717949 , 4195.38461538 , 4917.43589744 , 4134.35897436 , 4145.64102564 , 2043.0 , 2038.0 , 206.073 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4136.41025641 , 4131.79487179 , 4136.92307692 , 4135.38461538 , 4130.76923077 , 4130.76923077 , 4128.20512821 , 4138.97435897 , 4137.94871795 , 4140.0 , 4192.82051282 , 4914.87179487 , 4133.84615385 , 4142.05128205 , 2042.0 , 2038.0 , 206.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4135.8974359 , 4130.76923077 , 4138.97435897 , 4134.87179487 , 4131.79487179 , 4129.74358974 , 4127.69230769 , 4135.38461538 , 4136.92307692 , 4137.94871795 , 4192.82051282 , 4912.82051282 , 4133.84615385 , 4140.51282051 , 2042.0 , 2038.0 , 206.083 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4132.82051282 , 4133.33333333 , 4136.41025641 , 4138.97435897 , 4131.28205128 , 4129.74358974 , 4129.74358974 , 4136.41025641 , 4135.38461538 , 4137.94871795 , 4195.38461538 , 4910.76923077 , 4134.35897436 , 4140.0 , 2043.0 , 2036.0 , 206.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4134.35897436 , 4134.87179487 , 4135.38461538 , 4138.46153846 , 4130.25641026 , 4130.25641026 , 4127.69230769 , 4138.46153846 , 4135.38461538 , 4140.0 , 4194.35897436 , 4910.76923077 , 4133.84615385 , 4142.56410256 , 2043.0 , 2038.0 , 206.103 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4132.82051282 , 4134.35897436 , 4136.41025641 , 4138.46153846 , 4132.30769231 , 4130.76923077 , 4126.15384615 , 4137.94871795 , 4137.43589744 , 4139.48717949 , 4191.28205128 , 4909.74358974 , 4134.35897436 , 4137.94871795 , 2043.0 , 2037.0 , 206.109 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4133.33333333 , 4130.76923077 , 4138.46153846 , 4138.46153846 , 4132.30769231 , 4128.71794872 , 4126.66666667 , 4134.87179487 , 4135.38461538 , 4137.43589744 , 4192.82051282 , 4912.82051282 , 4136.41025641 , 4138.46153846 , 2041.0 , 2037.0 , 206.115 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4135.38461538 , 4130.76923077 , 4137.94871795 , 4139.48717949 , 4131.28205128 , 4128.71794872 , 4128.71794872 , 4133.84615385 , 4134.87179487 , 4138.46153846 , 4193.84615385 , 4912.82051282 , 4134.87179487 , 4139.48717949 , 2044.0 , 2038.0 , 206.123 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4135.8974359 , 4132.30769231 , 4138.46153846 , 4136.92307692 , 4130.25641026 , 4127.69230769 , 4129.23076923 , 4134.87179487 , 4138.46153846 , 4137.94871795 , 4191.28205128 , 4913.33333333 , 4134.35897436 , 4143.58974359 , 2044.0 , 2038.0 , 206.137 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4131.79487179 , 4132.82051282 , 4136.92307692 , 4136.41025641 , 4134.35897436 , 4128.71794872 , 4129.74358974 , 4137.43589744 , 4138.46153846 , 4137.43589744 , 4192.82051282 , 4914.35897436 , 4135.38461538 , 4140.0 , 2044.0 , 2036.0 , 206.139 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4135.38461538 , 4131.28205128 , 4135.38461538 , 4135.8974359 , 4135.38461538 , 4130.25641026 , 4128.20512821 , 4136.41025641 , 4135.38461538 , 4138.97435897 , 4196.41025641 , 4917.94871795 , 4133.33333333 , 4137.94871795 , 2042.0 , 2035.0 , 206.147 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4136.92307692 , 4132.30769231 , 4136.41025641 , 4136.92307692 , 4132.30769231 , 4131.28205128 , 4128.71794872 , 4133.84615385 , 4136.92307692 , 4140.0 , 4193.33333333 , 4915.38461538 , 4131.28205128 , 4138.46153846 , 2044.0 , 2035.0 , 206.155 , 0.0 , 0.0 , 0.0 , 0.0 , 

