['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
29.0 , 4135.8974359 , 4130.25641026 , 4138.97435897 , 4132.82051282 , 4130.76923077 , 4126.66666667 , 4127.17948718 , 4134.35897436 , 4134.87179487 , 4137.94871795 , 4193.84615385 , 4913.84615385 , 4133.33333333 , 4142.56410256 , 2044.0 , 2040.0 , 169.732 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4133.33333333 , 4132.82051282 , 4133.84615385 , 4132.30769231 , 4130.76923077 , 4124.61538462 , 4124.61538462 , 4137.94871795 , 4133.84615385 , 4139.48717949 , 4193.84615385 , 4911.79487179 , 4134.87179487 , 4138.97435897 , 2042.0 , 2041.0 , 169.741 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4132.30769231 , 4130.76923077 , 4134.87179487 , 4132.30769231 , 4130.25641026 , 4127.69230769 , 4123.58974359 , 4138.46153846 , 4135.38461538 , 4139.48717949 , 4194.35897436 , 4912.82051282 , 4136.41025641 , 4143.58974359 , 2042.0 , 2039.0 , 169.752 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4131.79487179 , 4127.69230769 , 4137.94871795 , 4134.35897436 , 4131.79487179 , 4133.84615385 , 4126.66666667 , 4136.92307692 , 4136.92307692 , 4137.94871795 , 4193.84615385 , 4916.92307692 , 4136.92307692 , 4146.15384615 , 2042.0 , 2040.0 , 169.756 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4132.30769231 , 4128.71794872 , 4136.41025641 , 4134.35897436 , 4131.79487179 , 4132.82051282 , 4126.15384615 , 4136.41025641 , 4137.43589744 , 4136.41025641 , 4193.33333333 , 4917.94871795 , 4138.46153846 , 4145.12820513 , 2043.0 , 2041.0 , 169.763 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4132.82051282 , 4129.74358974 , 4133.84615385 , 4134.35897436 , 4131.28205128 , 4129.74358974 , 4126.15384615 , 4134.87179487 , 4136.41025641 , 4137.43589744 , 4194.35897436 , 4914.35897436 , 4137.43589744 , 4144.61538462 , 2043.0 , 2039.0 , 169.772 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4130.76923077 , 4130.25641026 , 4135.8974359 , 4136.41025641 , 4131.79487179 , 4130.25641026 , 4127.69230769 , 4134.35897436 , 4137.43589744 , 4139.48717949 , 4194.35897436 , 4913.33333333 , 4136.41025641 , 4144.61538462 , 2042.0 , 2038.0 , 169.784 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4130.25641026 , 4130.76923077 , 4138.46153846 , 4134.87179487 , 4132.30769231 , 4129.74358974 , 4127.17948718 , 4134.87179487 , 4136.41025641 , 4138.97435897 , 4193.33333333 , 4914.87179487 , 4135.38461538 , 4142.56410256 , 2043.0 , 2038.0 , 169.786 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4132.82051282 , 4129.23076923 , 4136.41025641 , 4132.82051282 , 4133.33333333 , 4127.17948718 , 4125.12820513 , 4134.87179487 , 4134.87179487 , 4138.46153846 , 4192.82051282 , 4912.30769231 , 4133.84615385 , 4137.94871795 , 2042.0 , 2038.0 , 169.796 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4135.38461538 , 4128.20512821 , 4137.94871795 , 4134.35897436 , 4133.84615385 , 4123.58974359 , 4123.58974359 , 4134.87179487 , 4134.35897436 , 4138.97435897 , 4191.79487179 , 4911.28205128 , 4132.30769231 , 4140.51282051 , 2042.0 , 2037.0 , 169.803 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4134.35897436 , 4129.23076923 , 4140.51282051 , 4136.41025641 , 4132.30769231 , 4126.66666667 , 4126.15384615 , 4137.94871795 , 4135.38461538 , 4138.97435897 , 4192.82051282 , 4911.28205128 , 4134.35897436 , 4138.97435897 , 2043.0 , 2036.0 , 169.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4136.41025641 , 4127.17948718 , 4140.0 , 4132.82051282 , 4131.28205128 , 4129.74358974 , 4129.23076923 , 4137.94871795 , 4136.41025641 , 4138.97435897 , 4194.87179487 , 4912.82051282 , 4135.38461538 , 4137.94871795 , 2042.0 , 2036.0 , 169.818 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4136.92307692 , 4127.17948718 , 4136.41025641 , 4130.76923077 , 4132.30769231 , 4129.23076923 , 4130.25641026 , 4135.8974359 , 4136.41025641 , 4139.48717949 , 4193.33333333 , 4911.28205128 , 4135.38461538 , 4138.46153846 , 2043.0 , 2036.0 , 169.827 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4134.35897436 , 4129.74358974 , 4137.94871795 , 4131.79487179 , 4131.79487179 , 4127.69230769 , 4126.66666667 , 4135.8974359 , 4134.87179487 , 4137.94871795 , 4190.25641026 , 4913.84615385 , 4134.87179487 , 4146.15384615 , 2042.0 , 2036.0 , 169.834 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4132.30769231 , 4130.25641026 , 4138.46153846 , 4134.87179487 , 4131.28205128 , 4132.82051282 , 4127.69230769 , 4139.48717949 , 4136.41025641 , 4136.92307692 , 4191.79487179 , 4913.84615385 , 4135.38461538 , 4143.58974359 , 2044.0 , 2036.0 , 169.847 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4136.92307692 , 4130.25641026 , 4137.43589744 , 4134.35897436 , 4130.76923077 , 4134.87179487 , 4129.74358974 , 4137.94871795 , 4136.41025641 , 4138.97435897 , 4194.87179487 , 4914.87179487 , 4136.41025641 , 4143.58974359 , 2043.0 , 2037.0 , 169.85 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4136.92307692 , 4130.25641026 , 4136.92307692 , 4132.82051282 , 4131.79487179 , 4133.84615385 , 4129.23076923 , 4132.30769231 , 4133.84615385 , 4137.94871795 , 4192.82051282 , 4913.84615385 , 4136.92307692 , 4142.05128205 , 2043.0 , 2037.0 , 169.858 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4134.35897436 , 4128.71794872 , 4138.97435897 , 4131.79487179 , 4131.79487179 , 4130.25641026 , 4128.20512821 , 4131.79487179 , 4133.84615385 , 4135.8974359 , 4192.30769231 , 4914.87179487 , 4135.8974359 , 4144.61538462 , 2044.0 , 2039.0 , 169.866 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4134.35897436 , 4130.25641026 , 4138.97435897 , 4133.84615385 , 4132.30769231 , 4129.23076923 , 4130.76923077 , 4135.38461538 , 4135.8974359 , 4136.92307692 , 4195.38461538 , 4914.87179487 , 4134.35897436 , 4144.1025641 , 2043.0 , 2038.0 , 169.879 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4136.92307692 , 4132.30769231 , 4137.43589744 , 4133.33333333 , 4131.79487179 , 4129.74358974 , 4129.74358974 , 4133.33333333 , 4133.84615385 , 4138.46153846 , 4194.35897436 , 4915.38461538 , 4135.38461538 , 4144.1025641 , 2042.0 , 2039.0 , 169.881 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4132.82051282 , 4132.30769231 , 4133.84615385 , 4134.35897436 , 4129.74358974 , 4128.20512821 , 4126.15384615 , 4134.87179487 , 4133.33333333 , 4137.94871795 , 4191.79487179 , 4911.79487179 , 4136.41025641 , 4140.0 , 2044.0 , 2038.0 , 169.89 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4131.79487179 , 4132.30769231 , 4133.84615385 , 4135.8974359 , 4129.74358974 , 4126.15384615 , 4124.61538462 , 4138.97435897 , 4134.87179487 , 4137.43589744 , 4193.33333333 , 4910.25641026 , 4135.38461538 , 4140.51282051 , 2042.0 , 2039.0 , 169.896 , 0.0 , 0.0 , 0.0 , 0.0 , 

