['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
26.0 , 4131.79487179 , 4133.33333333 , 4136.92307692 , 4135.8974359 , 4131.28205128 , 4127.17948718 , 4126.15384615 , 4133.84615385 , 4136.41025641 , 4138.97435897 , 4191.28205128 , 4909.74358974 , 4136.92307692 , 4135.8974359 , 2042.0 , 2037.0 , 129.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4132.30769231 , 4128.20512821 , 4133.84615385 , 4135.8974359 , 4132.30769231 , 4131.79487179 , 4124.61538462 , 4133.33333333 , 4137.94871795 , 4140.0 , 4189.23076923 , 4912.30769231 , 4138.46153846 , 4140.0 , 2041.0 , 2039.0 , 129.054 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4130.76923077 , 4127.17948718 , 4132.30769231 , 4134.35897436 , 4132.82051282 , 4132.30769231 , 4123.58974359 , 4132.82051282 , 4135.8974359 , 4137.94871795 , 4191.79487179 , 4908.20512821 , 4135.8974359 , 4141.02564103 , 2043.0 , 2039.0 , 129.062 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4132.82051282 , 4132.30769231 , 4133.84615385 , 4135.8974359 , 4131.28205128 , 4127.69230769 , 4125.12820513 , 4132.82051282 , 4136.41025641 , 4137.94871795 , 4193.84615385 , 4912.30769231 , 4134.87179487 , 4140.51282051 , 2042.0 , 2038.0 , 129.072 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4133.84615385 , 4131.79487179 , 4136.41025641 , 4135.8974359 , 4132.30769231 , 4128.71794872 , 4125.64102564 , 4133.84615385 , 4136.41025641 , 4139.48717949 , 4192.82051282 , 4919.48717949 , 4136.41025641 , 4141.02564103 , 2043.0 , 2037.0 , 129.078 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4131.28205128 , 4130.25641026 , 4135.38461538 , 4132.82051282 , 4132.82051282 , 4131.28205128 , 4123.58974359 , 4134.87179487 , 4135.8974359 , 4138.97435897 , 4192.30769231 , 4913.84615385 , 4136.41025641 , 4142.05128205 , 2043.0 , 2037.0 , 129.086 , 0.0 , 0.0 , 0.0 , 0.0 , 

