['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
5.0 , 4301.53846154 , 4300.0 , 4268.20512821 , 4288.71794872 , 4278.46153846 , 4297.94871795 , 4290.25641026 , 4297.43589744 , 4240.0 , 4297.94871795 , 4300.51282051 , 4297.94871795 , 4249.23076923 , 4281.02564103 , 2063.0 , 1966.0 , 15.255 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4421.02564103 , 4423.07692308 , 4398.46153846 , 4421.02564103 , 4435.38461538 , 4427.69230769 , 4425.12820513 , 4428.20512821 , 4428.20512821 , 4428.20512821 , 4424.1025641 , 4428.20512821 , 4436.92307692 , 4444.61538462 , 2067.0 , 1969.0 , 15.263 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 3122.05128205 , 3131.79487179 , 3331.79487179 , 3177.43589744 , 3202.56410256 , 3133.33333333 , 3175.8974359 , 3135.38461538 , 3381.02564103 , 3133.33333333 , 3125.64102564 , 3132.82051282 , 3306.15384615 , 3170.76923077 , 2066.0 , 1973.0 , 15.271 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 1084.1025641 , 1106.15384615 , 1878.46153846 , 1096.41025641 , 1157.94871795 , 1044.61538462 , 1098.97435897 , 1046.66666667 , 1556.92307692 , 1044.61538462 , 1105.64102564 , 1044.61538462 , 1443.58974359 , 1221.53846154 , 2063.0 , 1973.0 , 15.279 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 412.820512821 , 434.871794872 , 1635.38461538 , 346.666666667 , 487.179487179 , 320.512820513 , 369.743589744 , 325.128205128 , 1036.92307692 , 320.512820513 , 454.358974359 , 320.512820513 , 967.179487179 , 707.179487179 , 2064.0 , 1973.0 , 15.286 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 743.076923077 , 765.128205128 , 1990.25641026 , 718.974358974 , 855.897435897 , 643.58974359 , 712.820512821 , 652.307692308 , 1460.51282051 , 643.58974359 , 799.487179487 , 643.076923077 , 1429.74358974 , 1095.38461538 , 2065.0 , 1972.0 , 15.294 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 688.717948718 , 723.58974359 , 1844.1025641 , 746.666666667 , 811.794871795 , 596.41025641 , 677.435897436 , 604.615384615 , 1388.20512821 , 596.41025641 , 738.461538462 , 595.897435897 , 1343.58974359 , 953.846153846 , 2063.0 , 1971.0 , 15.306 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 629.743589744 , 630.769230769 , 1778.46153846 , 623.58974359 , 677.948717949 , 472.820512821 , 528.205128205 , 478.974358974 , 1221.02564103 , 472.820512821 , 608.205128205 , 473.846153846 , 1167.17948718 , 786.666666667 , 2063.0 , 1971.0 , 15.309 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 809.230769231 , 801.025641026 , 1915.38461538 , 748.717948718 , 846.666666667 , 613.846153846 , 672.820512821 , 620.0 , 1393.33333333 , 613.333333333 , 726.666666667 , 614.358974359 , 1327.69230769 , 881.025641026 , 2062.0 , 1972.0 , 15.318 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 844.615384615 , 916.923076923 , 1942.56410256 , 808.717948718 , 883.58974359 , 652.307692308 , 726.153846154 , 657.435897436 , 1407.17948718 , 652.307692308 , 754.871794872 , 652.307692308 , 1317.43589744 , 735.897435897 , 2063.0 , 1972.0 , 15.326 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 1025.64102564 , 970.769230769 , 1978.97435897 , 818.974358974 , 870.256410256 , 648.205128205 , 694.871794872 , 652.307692308 , 1376.41025641 , 647.692307692 , 754.358974359 , 648.717948718 , 1138.97435897 , 632.307692308 , 2061.0 , 1973.0 , 15.334 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 1400.0 , 881.025641026 , 1978.97435897 , 765.128205128 , 854.358974359 , 645.641025641 , 659.487179487 , 652.820512821 , 1400.0 , 647.179487179 , 740.512820513 , 648.205128205 , 885.641025641 , 740.0 , 2061.0 , 1973.0 , 15.342 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 1426.66666667 , 711.282051282 , 1852.30769231 , 662.051282051 , 786.153846154 , 634.358974359 , 629.743589744 , 641.025641026 , 1393.84615385 , 640.512820513 , 711.794871795 , 646.153846154 , 756.923076923 , 843.076923077 , 2061.0 , 1972.0 , 15.349 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 990.256410256 , 665.128205128 , 1670.25641026 , 654.358974359 , 730.256410256 , 644.615384615 , 647.692307692 , 626.666666667 , 1375.8974359 , 628.205128205 , 735.384615385 , 646.153846154 , 964.615384615 , 875.897435897 , 2063.0 , 1974.0 , 15.357 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 604.102564103 , 704.615384615 , 1545.12820513 , 651.794871795 , 696.923076923 , 653.333333333 , 641.025641026 , 653.333333333 , 1346.15384615 , 639.487179487 , 757.435897436 , 645.128205128 , 1225.12820513 , 945.128205128 , 2063.0 , 1974.0 , 15.365 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 571.794871795 , 731.282051282 , 1598.97435897 , 656.923076923 , 754.871794872 , 620.512820513 , 594.871794872 , 645.641025641 , 1381.02564103 , 649.743589744 , 765.641025641 , 647.692307692 , 1453.33333333 , 1107.17948718 , 2063.0 , 1972.0 , 15.373 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 936.41025641 , 1007.69230769 , 1867.17948718 , 1056.41025641 , 1094.35897436 , 711.282051282 , 817.435897436 , 629.743589744 , 1504.61538462 , 651.282051282 , 1025.12820513 , 658.461538462 , 1788.71794872 , 1390.76923077 , 2062.0 , 1973.0 , 15.381 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 1402.05128205 , 1433.33333333 , 2146.15384615 , 1611.79487179 , 1508.71794872 , 906.153846154 , 1220.51282051 , 817.435897436 , 1675.8974359 , 805.641025641 , 1306.66666667 , 662.564102564 , 1884.1025641 , 1554.35897436 , 2061.0 , 1973.0 , 15.389 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 1570.25641026 , 1545.12820513 , 2203.07692308 , 1717.43589744 , 1593.33333333 , 963.58974359 , 1355.38461538 , 1114.87179487 , 1768.71794872 , 1091.28205128 , 1196.41025641 , 659.487179487 , 1544.61538462 , 1371.79487179 , 2059.0 , 1973.0 , 15.397 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 1517.94871795 , 1427.17948718 , 2187.17948718 , 1567.17948718 , 1476.41025641 , 896.923076923 , 1255.8974359 , 1174.87179487 , 1723.58974359 , 1197.94871795 , 1029.23076923 , 659.487179487 , 1350.25641026 , 1243.07692308 , 2058.0 , 1972.0 , 15.405 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 1509.23076923 , 1402.05128205 , 2236.41025641 , 1569.74358974 , 1466.66666667 , 878.461538462 , 1251.79487179 , 1055.38461538 , 1654.87179487 , 1096.41025641 , 1121.53846154 , 661.025641026 , 1540.51282051 , 1376.41025641 , 2059.0 , 1974.0 , 15.413 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 1474.35897436 , 1403.07692308 , 2255.8974359 , 1561.02564103 , 1456.92307692 , 872.820512821 , 1263.58974359 , 1032.82051282 , 1642.56410256 , 1036.92307692 , 1184.61538462 , 660.512820513 , 1682.05128205 , 1426.66666667 , 2059.0 , 1973.0 , 15.42 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 1374.87179487 , 1331.79487179 , 2208.71794872 , 1457.43589744 , 1384.1025641 , 825.641025641 , 1193.33333333 , 1054.87179487 , 1638.97435897 , 1035.38461538 , 1114.87179487 , 660.512820513 , 1670.25641026 , 1369.74358974 , 2055.0 , 1976.0 , 15.428 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 1328.20512821 , 1298.97435897 , 2200.51282051 , 1411.28205128 , 1346.66666667 , 802.564102564 , 1160.0 , 1025.64102564 , 1620.51282051 , 992.307692308 , 1115.38461538 , 660.512820513 , 1694.35897436 , 1392.30769231 , 2055.0 , 1977.0 , 15.436 , 0.0 , 0.0 , 0.0 , 0.0 , 

