['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
121.0 , 4128.71794872 , 4126.66666667 , 4129.74358974 , 4129.74358974 , 4128.20512821 , 4124.61538462 , 4124.1025641 , 4128.71794872 , 4132.82051282 , 4136.41025641 , 4185.64102564 , 4908.71794872 , 4131.79487179 , 4137.43589744 , 2042.0 , 2035.0 , 59.331 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4130.76923077 , 4129.23076923 , 4130.25641026 , 4129.23076923 , 4125.64102564 , 4126.15384615 , 4125.12820513 , 4128.20512821 , 4131.79487179 , 4135.8974359 , 4189.74358974 , 4907.69230769 , 4131.79487179 , 4137.94871795 , 2041.0 , 2036.0 , 59.339 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4131.79487179 , 4131.79487179 , 4133.84615385 , 4129.23076923 , 4126.15384615 , 4128.20512821 , 4126.15384615 , 4129.23076923 , 4128.71794872 , 4135.8974359 , 4190.76923077 , 4910.76923077 , 4130.76923077 , 4133.84615385 , 2041.0 , 2034.0 , 59.347 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4128.20512821 , 4128.71794872 , 4131.79487179 , 4128.20512821 , 4129.23076923 , 4127.17948718 , 4125.12820513 , 4131.79487179 , 4130.76923077 , 4135.8974359 , 4185.12820513 , 4908.20512821 , 4130.25641026 , 4132.30769231 , 2043.0 , 2034.0 , 59.355 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4131.28205128 , 4129.23076923 , 4129.23076923 , 4126.66666667 , 4129.74358974 , 4127.17948718 , 4124.61538462 , 4130.76923077 , 4130.25641026 , 4135.8974359 , 4186.66666667 , 4906.66666667 , 4129.74358974 , 4135.8974359 , 2042.0 , 2035.0 , 59.362 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4129.74358974 , 4130.25641026 , 4127.17948718 , 4128.71794872 , 4128.71794872 , 4127.69230769 , 4124.61538462 , 4131.28205128 , 4129.74358974 , 4135.8974359 , 4189.23076923 , 4908.20512821 , 4129.74358974 , 4135.8974359 , 2042.0 , 2035.0 , 59.37 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4126.15384615 , 4129.23076923 , 4131.28205128 , 4130.76923077 , 4129.23076923 , 4125.12820513 , 4126.66666667 , 4131.79487179 , 4133.33333333 , 4135.8974359 , 4187.17948718 , 4908.71794872 , 4132.30769231 , 4133.84615385 , 2042.0 , 2036.0 , 59.378 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4129.74358974 , 4127.17948718 , 4130.76923077 , 4129.23076923 , 4131.28205128 , 4124.1025641 , 4127.69230769 , 4128.71794872 , 4134.87179487 , 4135.8974359 , 4185.12820513 , 4906.66666667 , 4130.25641026 , 4133.84615385 , 2041.0 , 2036.0 , 59.386 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4134.35897436 , 4128.20512821 , 4125.64102564 , 4128.71794872 , 4129.23076923 , 4124.61538462 , 4124.61538462 , 4125.64102564 , 4129.74358974 , 4135.8974359 , 4186.66666667 , 4908.20512821 , 4126.15384615 , 4135.38461538 , 2040.0 , 2034.0 , 59.394 , 0.0 , 0.0 , 0.0 , 0.0 , 

