['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
59.0 , 4134.35897436 , 4132.82051282 , 4169.23076923 , 4137.43589744 , 4135.38461538 , 4135.38461538 , 4133.33333333 , 4135.38461538 , 4135.8974359 , 4153.33333333 , 4174.35897436 , 4790.76923077 , 4135.8974359 , 4138.97435897 , 2057.0 , 2033.0 , 6.034 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4137.43589744 , 4138.97435897 , 4173.84615385 , 4136.92307692 , 4135.38461538 , 4136.92307692 , 4133.33333333 , 4134.87179487 , 4135.8974359 , 4147.69230769 , 4177.94871795 , 4793.33333333 , 4136.41025641 , 4138.97435897 , 2058.0 , 2031.0 , 6.042 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4135.8974359 , 4135.8974359 , 4171.28205128 , 4137.43589744 , 4135.38461538 , 4135.38461538 , 4132.82051282 , 4136.41025641 , 4135.8974359 , 4136.41025641 , 4174.35897436 , 4796.41025641 , 4135.38461538 , 4138.46153846 , 2058.0 , 2031.0 , 6.049 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4134.87179487 , 4134.87179487 , 4165.64102564 , 4137.94871795 , 4135.38461538 , 4132.30769231 , 4132.30769231 , 4136.41025641 , 4135.8974359 , 4143.58974359 , 4170.76923077 , 4797.43589744 , 4135.38461538 , 4137.43589744 , 2059.0 , 2030.0 , 6.058 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4135.8974359 , 4136.92307692 , 4158.97435897 , 4136.92307692 , 4135.38461538 , 4132.30769231 , 4132.30769231 , 4135.8974359 , 4135.8974359 , 4154.87179487 , 4171.79487179 , 4794.87179487 , 4136.41025641 , 4137.43589744 , 2059.0 , 2027.0 , 6.066 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4136.41025641 , 4134.87179487 , 4159.48717949 , 4137.43589744 , 4135.38461538 , 4135.8974359 , 4132.30769231 , 4135.8974359 , 4135.8974359 , 4144.61538462 , 4171.79487179 , 4796.41025641 , 4135.8974359 , 4136.41025641 , 2059.0 , 2026.0 , 6.073 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4135.38461538 , 4130.76923077 , 4165.12820513 , 4138.46153846 , 4135.38461538 , 4136.41025641 , 4133.84615385 , 4135.8974359 , 4135.8974359 , 4136.41025641 , 4171.28205128 , 4796.92307692 , 4135.38461538 , 4136.92307692 , 2060.0 , 2026.0 , 6.081 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4133.84615385 , 4130.76923077 , 4163.58974359 , 4136.92307692 , 4135.38461538 , 4134.35897436 , 4135.38461538 , 4135.8974359 , 4135.8974359 , 4138.46153846 , 4173.84615385 , 4796.92307692 , 4135.8974359 , 4137.43589744 , 2059.0 , 2025.0 , 6.089 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4134.87179487 , 4130.25641026 , 4166.15384615 , 4135.8974359 , 4135.38461538 , 4133.84615385 , 4134.87179487 , 4135.8974359 , 4135.8974359 , 4142.05128205 , 4176.92307692 , 4800.51282051 , 4136.41025641 , 4137.94871795 , 2058.0 , 2027.0 , 6.097 , 0.0 , 0.0 , 0.0 , 0.0 , 

