['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
74.0 , 4132.30769231 , 4135.38461538 , 4093.84615385 , 4134.35897436 , 4134.35897436 , 4134.35897436 , 4133.84615385 , 4131.79487179 , 4129.23076923 , 4141.02564103 , 4131.79487179 , 4182.05128205 , 4129.23076923 , 4131.28205128 , 2037.0 , 2037.0 , 6.044 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4135.38461538 , 4135.38461538 , 4077.43589744 , 4136.92307692 , 4134.35897436 , 4134.35897436 , 4136.41025641 , 4133.84615385 , 4130.76923077 , 4138.97435897 , 4130.76923077 , 4183.58974359 , 4130.25641026 , 4132.82051282 , 2036.0 , 2038.0 , 6.052 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4136.41025641 , 4136.41025641 , 4057.94871795 , 4137.43589744 , 4134.35897436 , 4134.35897436 , 4133.84615385 , 4132.30769231 , 4130.25641026 , 4138.97435897 , 4133.33333333 , 4183.58974359 , 4126.15384615 , 4133.84615385 , 2035.0 , 2036.0 , 6.059 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4135.38461538 , 4131.79487179 , 4045.12820513 , 4135.8974359 , 4134.35897436 , 4134.35897436 , 4129.74358974 , 4127.69230769 , 4131.28205128 , 4140.51282051 , 4131.79487179 , 4179.48717949 , 4124.1025641 , 4129.74358974 , 2036.0 , 2034.0 , 6.068 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4135.38461538 , 4128.20512821 , 4037.43589744 , 4135.8974359 , 4134.35897436 , 4134.35897436 , 4130.25641026 , 4126.15384615 , 4132.30769231 , 4137.94871795 , 4133.33333333 , 4177.94871795 , 4125.64102564 , 4129.23076923 , 2037.0 , 2033.0 , 6.076 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4134.35897436 , 4132.82051282 , 4040.51282051 , 4136.41025641 , 4134.35897436 , 4134.35897436 , 4130.76923077 , 4129.23076923 , 4131.79487179 , 4135.38461538 , 4137.94871795 , 4176.92307692 , 4126.15384615 , 4132.82051282 , 2035.0 , 2031.0 , 6.084 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4134.87179487 , 4138.46153846 , 4049.23076923 , 4135.8974359 , 4134.35897436 , 4134.35897436 , 4129.23076923 , 4130.76923077 , 4132.82051282 , 4137.43589744 , 4135.38461538 , 4174.87179487 , 4127.17948718 , 4131.79487179 , 2034.0 , 2029.0 , 6.092 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4136.92307692 , 4135.38461538 , 4061.02564103 , 4135.8974359 , 4134.35897436 , 4134.35897436 , 4131.28205128 , 4133.33333333 , 4135.8974359 , 4141.02564103 , 4133.33333333 , 4175.38461538 , 4128.71794872 , 4130.25641026 , 2035.0 , 2031.0 , 6.1 , 0.0 , 0.0 , 0.0 , 0.0 , 

